idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
22,DONE_OK,,50,1,0.6464,1.031,0.1517,0.3947,3,2.1313,0.1204,0,0
23,DONE_OK,,53,1,0.6017,1.042,0.1477,0.5629,3,1.9739,0.0267,0,0
24,DONE_OK,,10,1,0.1204,1.126,0.1377,0.0746,5,3.6779,0.0002,0,0
25,DONE_OK,,44,1,0.5956,1.042,0.1485,0.8947,3,2.4398,0.1652,0,0
26,DONE_OK,,38,1,0.4189,0.91,0.1637,0.8997,3,2.3869,0.4979,0,0
27,DONE_OK,,17,1,0.199,1.126,0.1449,0.3043,5,3.4482,0.0033,0,0
28,DONE_OK,,13,1,0.1695,1.123,0.1639,0.1462,5,3.6063,0.0031,0,0
29,DONE_OK,,49,1,0.6181,1.04,0.1503,-0.0085,3,2.1668,-0.0085,0,0
30,DONE_OK,,16,1,0.1815,1.125,0.1378,0.5243,5,3.2282,0.152,0,0
31,DONE_OK,,41,1,0.4925,1.124,0.1677,1.1953,1,2.3266,0.0409,0,0
32,DONE_FAIL,RETRACT,32,1,0.5879,1.047,0.1489,-0.0004,3,3.3791,-0.0078,0,0
33,DONE_OK,,47,1,0.5721,1.025,0.1565,1.0196,1,2.3011,0.3549,0,0
34,DONE_OK,,55,1,0.6357,1.021,0.1449,0.4821,3,2.0117,0.0192,0,0
35,DONE_OK,,17,1,0.2145,1.125,0.1593,0.7337,5,3.0188,0.2488,0,0
36,DONE_OK,,55,1,0.6561,1.023,0.1445,0.5577,3,2.0603,0.1508,0,0
37,DONE_OK,,48,1,0.6037,1.016,0.1583,0.7466,3,2.154,0.3022,0,0
38,DONE_OK,,32,1,0.4005,0.993,0.1622,0.8153,3,2.0834,0.6575,0,0
39,DONE_OK,,35,1,0.4438,1.056,0.1647,0.9844,3,2.1776,0.4248,0,0
40,DONE_OK,,13,1,0.1516,1.126,0.1397,0.1245,5,3.628,0.0003,0,0
41,DONE_FAIL,RETRACT,50,1,0.8675,1.038,0.156,-0.0,1,3.7483,-0.0093,0,0
42,DONE_OK,,38,1,0.4213,0.929,0.1537,0.9884,3,2.3115,0.4688,0,0
43,DONE_OK,,13,1,0.104,1.122,0.1462,0.3321,6,3.291,0.2969,0,0
44,DONE_OK,,17,1,0.2164,1.124,0.1501,0.4547,5,3.2978,0.0102,0,0
45,DONE_OK,,33,1,0.6635,1.086,0.1652,-0.0115,3,2.4652,-0.0115,0,0
46,DONE_OK,,19,1,0.2777,1.091,0.1638,0.3353,6,3.4116,0.005,0,0
47,DONE_OK,,46,1,0.5852,1.023,0.1508,0.8029,3,2.0147,0.4905,0,0
48,DONE_OK,,42,1,0.5342,1.03,0.1498,0.5626,3,2.062,0.4001,0,0
49,DONE_OK,,21,1,0.3169,1.089,0.1688,0.0729,6,3.3213,0.0059,0,0
50,DONE_FAIL,RETRACT,35,1,0.618,1.05,0.1473,-0.0003,1,3.3856,-0.01,0,0
51,DONE_OK,,72,1,0.535,0.85,0.1539,0.04,3,2.4473,-0.0113,0,0
52,DONE_FAIL,RETRACT,108,1,0.0673,1.101,0.1762,-0.0002,6,3.5009,-0.0065,0,0
53,DONE_OK,,38,1,0.4688,0.995,0.1572,0.8751,3,2.5302,0.2457,0,0
54,DONE_OK,,52,1,0.5736,0.927,0.1516,0.7695,3,2.0909,0.3351,0,0
55,DONE_OK,,41,1,0.4685,0.953,0.1619,1.1377,1,2.568,0.3118,0,0
56,DONE_OK,,15,1,0.1834,1.126,0.1387,0.2391,5,3.5134,0.0017,0,0
57,DONE_OK,,8,1,0.0981,1.126,0.1434,0.0224,5,3.7301,-0.0001,0,0
58,DONE_OK,,43,1,0.5387,1.063,0.1594,0.6803,3,2.2931,0.1381,0,0
59,DONE_OK,,47,1,0.5973,1.037,0.1416,0.3463,3,1.9126,0.3463,0,0
60,DONE_FAIL,TRANSPORT,300,1,0.0075,1.122,0.3864,-0.0005,6,3.7528,-0.004,1,1
61,DONE_OK,,24,1,0.2976,1.12,0.1447,0.4511,5,3.3014,0.0057,0,0
62,DONE_OK,,26,1,0.4948,1.091,0.1632,0.501,3,2.7174,0.0083,0,0
63,DONE_OK,,35,1,0.4226,0.997,0.1516,0.3675,3,2.0212,0.3675,0,0
64,DONE_OK,,42,1,0.5205,1.049,0.1605,0.5936,3,2.031,0.3737,0,0
65,DONE_OK,,39,1,0.4627,1.001,0.159,0.9429,3,2.2195,0.5994,0,0
66,DONE_OK,,47,1,0.6284,1.042,0.1451,0.9064,3,2.4121,0.1411,0,0
67,DONE_OK,,35,1,0.4248,1.017,0.1613,0.8806,3,2.3208,0.3464,0,0
68,DONE_OK,,41,1,0.5344,1.034,0.1472,0.965,3,2.6231,0.0375,0,0
69,DONE_OK,,10,1,0.121,1.126,0.1432,0.1519,5,3.6006,0.0033,0,0
70,DONE_OK,,7,1,0.0886,1.126,0.1441,0.0081,5,3.7444,-0.0002,0,0
71,DONE_OK,,54,1,0.6519,1.023,0.1523,0.7228,3,2.1273,0.1737,0,0
72,DONE_FAIL,RETRACT,32,1,0.5929,1.052,0.1485,-0.0004,3,3.3777,-0.0109,0,0
73,DONE_OK,,53,1,0.6827,1.071,0.1546,0.0249,5,3.7276,-0.0152,0,0
74,DONE_OK,,53,1,0.5821,0.949,0.1518,0.3687,6,2.4512,0.0238,0,0
75,DONE_OK,,52,1,0.612,0.993,0.1531,0.7962,3,1.8984,0.5058,0,0
76,DONE_OK,,20,1,0.319,1.116,0.1748,0.3374,6,3.2305,0.0064,0,0
77,DONE_OK,,14,1,0.1585,1.122,0.1647,1.0314,6,2.6801,0.6376,0,0
78,DONE_OK,,34,1,0.6109,1.072,0.1426,-0.0001,1,3.4855,-0.0133,0,0
79,DONE_OK,,39,1,0.4878,1.005,0.1508,1.062,3,2.5337,0.2758,0,0
80,DONE_OK,,39,1,0.5368,1.052,0.1474,0.8476,3,2.3676,0.279,0,0
81,DONE_OK,,39,1,0.4706,1.06,0.1669,1.0125,1,2.3382,0.3006,0,0
82,DONE_OK,,51,1,0.6288,1.058,0.1418,0.5016,3,1.9368,0.0456,0,0
83,DONE_OK,,27,1,0.313,0.973,0.1671,0.8985,3,2.3867,0.5835,0,0
84,DONE_OK,,58,1,0.5845,1.026,0.1506,-0.0028,3,1.9455,-0.0064,0,0
85,DONE_OK,,98,1,0.5429,0.866,0.1695,0.6036,3,2.5635,-0.0126,0,0
86,DONE_OK,,38,1,0.4778,0.999,0.1453,1.2166,3,1.9175,0.8226,0,0
87,DONE_OK,,39,1,0.4728,0.989,0.1618,0.6614,3,2.2258,0.4168,0,0
88,DONE_OK,,54,1,0.6255,0.993,0.1533,0.8784,3,2.3878,0.0937,0,0
89,DONE_OK,,42,1,0.5492,1.054,0.1568,0.5944,3,2.1894,0.1649,0,0
90,DONE_FAIL,RETRACT,32,1,0.4182,1.075,0.1615,0.9864,3,2.3504,0.3897,0,0
91,DONE_OK,,49,1,0.5731,0.937,0.1446,1.1483,3,1.8831,0.6864,0,0
92,DONE_OK,,107,1,0.3948,0.981,0.1602,0.764,6,2.6964,-0.002,0,0
93,DONE_OK,,47,1,0.5959,1.023,0.1586,0.7153,3,2.0171,0.3492,0,0
94,DONE_OK,,24,1,0.2373,1.125,0.1494,0.4002,6,3.2131,0.1053,0,0
95,DONE_OK,,34,1,0.3865,0.939,0.1655,1.0729,3,2.4407,0.4133,0,0
96,DONE_OK,,32,1,0.318,1.125,0.1398,0.6567,5,3.0958,0.1971,0,0
97,DONE_OK,,17,1,0.1867,1.125,0.1418,0.4444,5,3.3081,0.0892,0,0
98,DONE_OK,,61,1,0.5777,0.914,0.1499,0.7735,3,2.0621,0.5481,0,0
99,DONE_OK,,15,1,0.1738,1.126,0.1355,0.2156,5,3.5369,0.0025,0,0
