idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
65,DONE_OK,,60,1,0.5608,0.867,0.171,0.4681,3,2.3785,0.0408,0,0
66,DONE_OK,,16,1,0.203,1.117,0.1525,0.2828,5,3.4697,0.0049,0,0
67,DONE_OK,,29,1,0.3256,1.117,0.1637,1.1101,5,2.6424,0.0496,0,0
68,DONE_OK,,18,1,0.2193,1.117,0.1351,0.4495,5,3.303,0.0219,0,0
69,DONE_OK,,46,1,0.5513,1.041,0.1617,0.6873,3,2.003,0.0545,0,0
70,DONE_OK,,43,1,0.5424,1.021,0.1596,0.4586,3,2.1941,0.2959,0,0
71,DONE_OK,,24,1,0.3392,1.084,0.1646,0.1935,6,3.4153,-0.0001,0,0
72,DONE_FAIL,RETRACT,38,1,0.2918,1.112,0.1709,-0.0004,6,3.6739,-0.0042,0,0
73,DONE_OK,,34,1,0.4017,1.075,0.157,1.1225,1,2.2732,0.6196,0,0
74,DONE_OK,,54,1,0.5983,0.889,0.1754,-0.0,3,2.3216,-0.0036,0,0
75,DONE_OK,,61,1,0.4938,0.751,0.1748,0.0212,3,2.3744,-0.0018,0,0
76,DONE_OK,,63,1,0.5315,0.949,0.164,0.371,3,2.2152,0.0221,0,0
77,DONE_OK,,35,1,0.4663,1.073,0.1616,1.1985,1,2.484,0.1342,0,0
78,DONE_OK,,51,1,0.5551,0.939,0.1565,0.3885,3,2.0182,0.0733,0,0
79,DONE_OK,,16,1,0.2071,1.11,0.1512,0.0035,5,3.749,-0.0002,0,0
80,DONE_OK,,37,1,0.4734,1.032,0.157,0.6502,3,2.2488,0.3445,0,0
81,DONE_OK,,25,1,0.3107,1.117,0.154,0.5612,5,3.1913,0.0038,0,0
82,DONE_OK,,14,1,0.1833,1.117,0.161,0.2511,5,3.5014,0.0051,0,0
83,DONE_OK,,58,1,0.5584,0.887,0.1625,0.5095,3,2.0178,0.0426,0,0
84,DONE_OK,,97,1,0.3284,0.621,0.175,0.3905,3,2.3778,0.0064,0,0
85,DONE_OK,,9,1,0.1106,1.117,0.1377,0.0249,5,3.7276,-0.0002,0,0
86,DONE_OK,,48,1,0.538,0.898,0.1538,1.1126,1,1.7088,0.8846,0,0
87,DONE_OK,,50,1,0.5924,0.937,0.1737,0.0104,3,2.3898,-0.0013,0,0
88,DONE_OK,,21,1,0.2546,1.116,0.1436,-0.0081,6,3.7529,-0.0081,0,0
89,DONE_OK,,51,1,0.5498,0.899,0.1558,0.8352,6,2.1281,0.3614,0,0
90,DONE_OK,,33,1,0.4048,1.117,0.1582,1.0396,5,2.7129,0.1535,0,0
91,DONE_OK,,13,1,0.1565,1.117,0.1468,0.0746,5,3.6779,-0.0001,0,0
92,DONE_OK,,18,1,0.2322,1.114,0.1617,0.1571,5,3.5954,-0.0002,0,0
93,DONE_OK,,42,1,0.5098,0.981,0.1562,1.0933,3,2.1108,0.4863,0,0
94,DONE_OK,,54,1,0.5701,0.986,0.1605,0.3948,3,2.1624,0.3925,0,0
95,DONE_OK,,46,1,0.5738,1.002,0.1548,1.184,1,2.288,0.3213,0,0
96,DONE_OK,,13,1,0.1683,1.117,0.1583,0.2206,5,3.5319,0.006,0,0
97,DONE_OK,,50,1,0.5293,0.927,0.1544,0.7248,6,2.1019,0.3189,0,0
98,DONE_FAIL,RETRACT,14,1,0.177,1.117,0.1411,0.3408,5,3.4117,0.0061,0,0
99,DONE_OK,,15,1,0.2009,1.101,0.1599,0.1163,5,3.6362,0.0009,0,0
