idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
25,DONE_OK,,13,1,0.1292,1.122,0.1476,-0.0001,5,3.7526,-0.0002,0,0
26,DONE_OK,,32,1,0.382,0.964,0.1586,1.0755,5,2.677,0.199,0,0
27,DONE_FAIL,TRANSPORT,300,1,0.0045,1.118,0.3666,-0.0004,5,3.7529,-0.0014,1,1
28,DONE_OK,,80,1,0.3172,0.993,0.1665,-0.0004,6,2.0462,-0.0014,0,0
29,DONE_OK,,50,1,0.5928,0.969,0.1456,0.9855,3,1.8231,0.7163,0,0
30,DONE_FAIL,RETRACT,53,1,0.2967,1.124,0.1663,0.0097,6,3.3485,-0.0034,0,0
31,DONE_OK,,24,1,0.3115,1.121,0.1552,1.1767,5,2.5758,0.4813,0,0
32,DONE_OK,,43,1,0.4779,0.954,0.1547,0.3745,6,2.9829,0.0995,0,0
33,DONE_OK,,11,1,0.1418,1.126,0.1457,0.3818,5,3.3707,0.0282,0,0
34,DONE_FAIL,TRANSPORT,300,1,0.004,0.951,0.619,-0.0004,5,3.7529,-0.0004,1,1
35,DONE_OK,,45,1,0.5261,0.986,0.1513,0.4361,3,2.0763,0.4124,0,0
36,DONE_OK,,41,1,0.4571,0.994,0.1566,0.4654,3,2.0898,0.4654,0,0
37,DONE_OK,,60,1,0.4356,1.117,0.1581,1.0121,5,2.7404,-0.0007,0,0
38,DONE_OK,,51,1,1.115,0.985,0.1456,0.9388,5,2.8137,0.2886,0,0
39,DONE_OK,,22,1,0.2612,1.116,0.1534,1.0627,5,2.6898,0.4726,0,0
40,DONE_OK,,52,1,0.6026,0.975,0.1482,0.857,6,1.8648,0.4791,0,0
41,DONE_FAIL,GRASP,63,0,0.9182,0.927,0.1413,0.5639,3,1.9233,0.2916,0,0
42,DONE_OK,,13,1,0.1525,1.125,0.1516,0.1583,5,3.5942,0.0053,0,0
43,DONE_OK,,9,1,0.1114,1.126,0.1462,0.2769,5,3.4756,0.018,0,0
44,DONE_OK,,60,1,0.599,0.974,0.1535,0.4491,3,1.6394,0.4491,0,0
45,DONE_OK,,21,1,0.2133,1.124,0.1457,1.0494,5,2.7031,0.6806,0,0
46,DONE_OK,,36,1,0.3936,0.923,0.1585,1.0232,1,2.4299,0.4774,0,0
47,DONE_OK,,32,1,0.3387,0.914,0.1465,1.1235,1,2.3212,0.8594,0,0
48,DONE_OK,,41,1,0.4674,0.93,0.1577,0.8496,6,2.8588,0.0711,0,0
49,DONE_FAIL,RETRACT,51,1,0.5861,1.01,0.1446,0.1418,3,1.857,0.1418,0,0
50,DONE_OK,,78,1,0.5452,1.079,0.1547,1.2482,1,2.2404,-0.0038,0,0
51,DONE_OK,,57,1,0.6835,1.037,0.142,0.0009,3,2.0132,-0.0087,0,0
52,DONE_OK,,82,1,0.1976,1.041,0.168,-0.0001,6,3.4393,-0.0032,0,0
53,DONE_OK,,62,1,0.5182,0.887,0.1559,0.4272,3,2.0895,0.0856,0,0
54,DONE_OK,,29,1,0.3159,0.956,0.1587,1.003,5,2.7495,0.3193,0,0
55,DONE_OK,,50,1,0.6533,1.052,0.1524,-0.0001,3,2.0348,-0.0077,0,0
56,DONE_OK,,54,1,0.6058,1.006,0.1487,0.378,3,1.638,0.378,0,0
57,DONE_OK,,25,1,0.338,1.126,0.1691,0.9467,5,2.8058,0.167,0,0
58,DONE_FAIL,GRASP,56,0,0.9708,0.943,0.3673,0.6506,3,2.2962,0.0171,0,0
59,DONE_OK,,46,1,0.5553,0.993,0.1654,0.4529,3,2.3404,0.0343,0,0
60,DONE_OK,,58,1,0.5696,0.969,0.1541,0.873,6,2.3508,0.341,0,0
61,DONE_OK,,19,1,0.166,1.122,0.1646,-0.0004,6,3.7522,-0.0036,0,0
62,DONE_FAIL,TRANSPORT,300,1,0.0018,0.868,0.4163,-0.0004,5,3.7529,-0.0019,1,1
63,DONE_OK,,41,1,0.5052,1.037,0.1567,1.1597,1,2.3789,0.1726,0,0
64,DONE_OK,,45,1,0.5301,1.024,0.1577,0.912,3,1.9921,0.6636,0,0
65,DONE_OK,,50,1,0.5609,0.995,0.1429,0.5489,6,2.0395,0.5489,0,0
66,DONE_OK,,44,1,0.5034,1.027,0.1566,0.5644,6,2.2935,0.5644,0,0
67,DONE_OK,,44,1,0.5869,1.102,0.1595,0.9029,3,1.747,0.5301,0,0
68,DONE_OK,,49,1,0.5399,0.984,0.1459,1.2909,6,2.2978,0.5637,0,0
69,DONE_OK,,56,1,0.4937,0.792,0.1535,0.9772,5,2.7753,0.0058,0,0
70,DONE_OK,,14,1,0.1813,1.125,0.1378,0.4272,5,3.3253,0.0432,0,0
71,DONE_OK,,49,1,0.6016,1.01,0.1608,0.425,3,2.1354,0.1889,0,0
72,DONE_OK,,55,1,0.6105,1.006,0.1496,0.1387,6,2.6399,0.0221,0,0
73,DONE_OK,,14,1,0.1859,1.126,0.1486,0.5216,5,3.2309,0.0518,0,0
74,DONE_OK,,27,1,0.3566,1.054,0.156,0.1815,6,3.4703,0.001,0,0
75,DONE_OK,,49,1,0.6112,0.996,0.1535,0.6415,3,2.281,0.0189,0,0
76,DONE_OK,,44,1,0.4838,0.947,0.1613,0.2263,5,3.5262,0.0149,0,0
77,DONE_OK,,46,1,0.5959,1.065,0.1655,0.685,3,2.1967,0.143,0,0
78,DONE_OK,,57,1,0.6098,0.977,0.142,0.7535,3,1.6254,0.6738,0,0
79,DONE_OK,,38,1,0.4454,0.983,0.1576,0.91,1,2.406,0.3664,0,0
80,DONE_OK,,8,1,0.0967,1.126,0.1453,0.228,5,3.5245,0.014,0,0
81,DONE_OK,,46,1,0.528,0.991,0.155,0.7557,3,1.9268,0.6263,0,0
82,DONE_OK,,19,1,0.2399,1.057,0.1598,0.3304,5,3.4221,0.0052,0,0
83,DONE_OK,,62,1,0.473,0.923,0.1538,0.3865,1,1.623,0.3865,0,0
84,DONE_OK,,32,1,0.4157,1.075,0.1781,0.6494,3,2.3823,0.3722,0,0
85,DONE_OK,,21,1,0.2452,1.121,0.1528,0.0252,6,3.6839,-0.0,0,0
86,DONE_OK,,22,1,0.261,1.116,0.1522,1.213,5,2.5395,0.6409,0,0
87,DONE_FAIL,TRANSPORT,300,1,0.0038,1.122,0.5077,-0.0003,5,3.7528,-0.0005,1,1
88,DONE_OK,,50,1,0.5912,0.983,0.1488,0.7069,3,1.8604,0.5349,0,0
89,DONE_OK,,67,1,0.5425,0.92,0.1403,-0.0001,3,2.0494,-0.0062,0,0
90,DONE_OK,,19,1,0.2214,1.124,0.1487,0.9954,5,2.7571,0.472,0,0
91,DONE_OK,,35,1,0.3939,0.952,0.1528,0.8439,3,2.1416,0.7353,0,0
92,DONE_FAIL,TRANSPORT,300,1,0.0045,0.895,0.4686,-0.0004,5,3.7529,-0.0004,1,1
93,DONE_OK,,10,1,0.1181,1.125,0.1529,0.6117,5,3.1408,0.3031,0,0
94,DONE_OK,,48,1,0.594,1.014,0.162,0.4803,3,2.2544,0.1171,0,0
95,DONE_OK,,21,1,0.2245,1.126,0.1484,0.3341,5,3.4184,0.0161,0,0
96,DONE_OK,,10,1,0.1265,1.126,0.1475,0.5276,5,3.2249,0.2441,0,0
97,DONE_OK,,21,1,0.2724,1.126,0.1422,0.6385,5,3.114,0.0809,0,0
98,DONE_OK,,47,1,0.5705,0.994,0.1531,0.6008,3,1.9323,0.4478,0,0
99,DONE_OK,,34,1,0.3934,1.073,0.1557,1.1346,3,2.243,0.6788,0,0
