idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
73,DONE_OK,,43,1,0.5355,1.03,0.1481,0.645,3,2.111,0.377,45.76,45.58,46.51,43.77,0.0206,0,0
74,DONE_FAIL,RETRACT,31,1,0.5447,1.061,0.1541,-0.0002,1,3.4248,-0.015,68.43,81.81,81.81,80.47,0.1808,0,0
75,DONE_OK,,25,1,0.3177,1.065,0.1664,1.0806,3,2.3845,0.6634,44.51,44.53,45.54,44.57,0.0024,0,0
76,DONE_OK,,44,1,0.5611,1.022,0.158,0.7503,3,2.3808,0.153,50.59,49.09,51.12,48.99,0.0023,0,0
77,DONE_OK,,17,1,0.2213,1.12,0.1676,0.6358,5,3.1167,0.132,48.91,49.13,49.58,49.05,0.0005,0,0
78,DONE_OK,,59,1,0.5722,0.949,0.1532,-0.0068,3,2.0231,-0.0068,49.98,45.09,51.38,41.99,0.0235,0,0
79,DONE_OK,,21,1,0.2669,1.076,0.1675,1.1743,5,2.5782,0.5991,51.16,50.99,52.15,51.03,0.002,0,0
80,DONE_OK,,22,1,0.2794,1.072,0.1659,0.9918,5,2.7607,0.4163,35.99,38.26,38.26,38.17,0.0025,0,0
81,DONE_OK,,55,1,0.5396,0.864,0.1551,0.8638,6,2.3208,0.4308,43.2,44.62,46.17,44.48,0.0024,0,0
82,DONE_OK,,48,1,0.608,1.029,0.1528,0.9225,3,2.1401,0.3108,33.77,32.33,35.75,32.07,0.0025,0,0
83,DONE_OK,,44,1,0.5477,1.038,0.1647,0.7393,3,2.2593,0.2588,40.58,42.69,44.01,40.95,0.0224,0,0
84,DONE_FAIL,TRANSPORT,300,1,0.7519,1.108,1.3912,-0.0012,4,2.5295,-0.0563,71.65,85.73,89.76,nan,nan,0,0
85,DONE_OK,,16,1,0.1986,1.126,0.1445,0.3417,5,3.4108,0.0119,41.25,45.91,45.91,45.63,0.011,0,0
86,DONE_OK,,38,1,0.4492,0.977,0.1521,0.6596,3,2.2681,0.469,52.43,53.35,53.35,51.45,0.0214,0,0
87,DONE_OK,,57,1,0.6357,1.02,0.1441,0.9674,3,2.1571,0.2822,37.48,35.42,38.37,35.18,0.0023,0,0
88,DONE_OK,,53,1,0.5654,0.978,0.1585,0.2398,3,2.0476,0.0387,62.84,60.15,67.68,58.7,0.0403,0,0
89,DONE_OK,,53,1,0.6296,1.014,0.1511,0.4991,3,2.1628,0.0999,49.46,50.17,50.39,49.1,0.0208,0,0
90,DONE_OK,,45,1,0.5767,1.034,0.1457,0.6031,3,2.1656,0.2496,47.42,46.0,48.42,43.78,0.0218,0,0
91,DONE_OK,,52,1,0.5646,0.95,0.1511,0.3609,3,2.0927,0.2834,56.1,55.22,58.36,53.54,0.0254,0,0
92,DONE_OK,,31,1,0.3967,1.05,0.1584,1.1945,1,2.1296,0.7336,23.22,22.93,23.76,23.22,0.0023,0,0
93,DONE_FAIL,RETRACT,33,1,0.5781,1.101,0.1499,-0.0002,1,3.4167,-0.0154,66.61,80.63,80.63,79.72,0.181,0,0
94,DONE_OK,,48,1,0.5999,1.031,0.1497,0.2455,3,2.1806,0.1237,54.76,56.19,56.68,53.19,0.021,0,0
95,DONE_OK,,29,1,0.3787,1.091,0.1678,1.1357,1,2.485,0.3858,34.34,34.79,35.3,34.94,0.0033,0,0
96,DONE_OK,,37,1,0.4786,1.046,0.1584,1.0577,3,2.1662,0.4523,27.8,25.15,28.53,25.07,0.0024,0,0
97,DONE_OK,,22,1,0.2333,1.124,0.1512,0.718,5,3.0345,0.3382,33.01,42.89,42.89,42.62,0.0022,0,0
98,DONE_OK,,45,1,0.5166,0.983,0.1594,0.9943,3,2.3335,0.4066,47.3,48.08,48.08,47.86,0.0027,0,0
99,DONE_OK,,24,1,0.2643,1.124,0.1526,-0.0002,6,3.493,-0.0028,32.75,43.95,43.95,43.06,0.0263,0,0
