idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
67,DONE_OK,,21,1,0.2225,1.121,0.1499,1.0913,5,2.6612,0.6467,0,0
68,DONE_OK,,33,1,0.3762,1.034,0.1478,0.8842,1,2.7948,0.3798,0,0
69,DONE_OK,,59,1,0.6687,1.043,0.1457,-0.0001,3,2.1057,-0.0073,0,0
70,DONE_OK,,27,1,0.2881,0.964,0.1546,0.8829,1,2.5985,0.5805,0,0
71,DONE_OK,,18,1,0.2309,1.126,0.1628,0.8045,5,2.948,0.2876,0,0
72,DONE_OK,,51,1,0.5198,0.951,0.171,0.5017,6,2.3232,0.5017,0,0
73,DONE_OK,,46,1,0.4001,1.126,0.1676,0.966,5,2.7865,0.0851,0,0
74,DONE_OK,,54,1,0.6613,1.086,0.1362,-0.0,3,2.0296,-0.0051,0,0
75,DONE_OK,,43,1,0.5134,1.032,0.1607,0.5406,3,2.031,0.3687,0,0
76,DONE_OK,,37,1,0.4439,1.011,0.1654,0.8578,3,2.2841,0.4285,0,0
77,DONE_OK,,66,1,0.4638,0.934,0.1662,-0.0005,6,2.3158,-0.0066,0,0
78,DONE_OK,,59,1,0.6916,1.028,0.1361,-0.0001,3,2.0966,-0.0097,0,0
79,DONE_OK,,51,1,0.588,0.968,0.1487,1.0542,3,2.3257,0.2096,0,0
80,DONE_FAIL,GRASP,41,0,0.2278,1.11,0.4713,-0.0005,6,1.2837,-0.0016,0,0
81,DONE_OK,,42,1,0.4845,0.97,0.143,1.0069,1,2.1624,0.6405,0,0
82,DONE_OK,,16,1,0.1885,1.124,0.1689,0.8048,5,2.9477,0.3355,0,0
83,DONE_OK,,28,1,0.327,1.091,0.1604,1.1539,1,2.412,0.6827,0,0
84,DONE_OK,,37,1,0.3442,1.088,0.1656,-0.0002,6,3.5752,-0.0072,0,0
85,DONE_OK,,49,1,0.628,1.019,0.151,0.8412,3,2.2872,0.0437,0,0
86,DONE_OK,,18,1,0.2173,1.124,0.1482,0.2432,6,3.4544,0.0043,0,0
87,DONE_FAIL,TRANSPORT,300,1,0.0025,0.962,0.5102,-0.0004,5,3.7529,-0.0004,1,1
88,DONE_OK,,45,1,0.5598,1.024,0.1561,0.5315,3,2.0247,0.2824,0,0
89,DONE_OK,,21,1,0.2374,1.123,0.1449,0.9251,6,2.7101,0.5203,0,0
90,DONE_OK,,25,1,0.2572,1.069,0.1582,-0.0003,6,3.7527,-0.0078,0,0
91,DONE_OK,,55,1,0.5996,0.999,0.1566,0.5995,6,1.9381,0.5995,0,0
92,DONE_OK,,49,1,0.505,0.852,0.1631,0.8014,6,2.4063,0.646,0,0
93,DONE_FAIL,TRANSPORT,300,1,0.1357,1.077,0.5891,-0.0004,5,3.7529,-0.0127,0,0
94,DONE_OK,,13,1,0.1478,1.125,0.146,0.0219,5,3.7306,0.0008,0,0
95,DONE_OK,,80,1,0.2967,1.072,0.1677,0.7254,5,3.0271,-0.0042,0,0
96,DONE_OK,,12,1,0.1548,1.125,0.1539,0.4114,5,3.3411,0.0452,0,0
97,DONE_OK,,13,1,0.1371,1.061,0.1562,1.0922,5,2.6603,0.8059,0,0
98,DONE_OK,,75,1,0.6105,0.934,0.1521,-0.0023,6,2.5375,-0.0023,0,0
99,DONE_OK,,17,1,0.1668,1.125,0.1544,-0.0002,6,3.5256,-0.0054,0,0
