idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
15,DONE_OK,,42,1,0.4992,1.025,0.1646,-0.0012,3,2.4021,-0.0051,51.72,54.69,60.19,53.79,0.0239,0,0
16,DONE_OK,,51,1,0.5567,0.924,0.1613,0.8957,3,2.5885,0.233,54.58,49.56,55.45,49.21,0.0024,0,0
17,DONE_FAIL,RETRACT,45,1,0.7136,1.06,0.1748,-0.0006,5,3.7531,-0.0049,63.57,86.1,86.68,88.91,0.098,0,0
18,DONE_OK,,15,1,0.1941,1.126,0.1533,0.672,5,3.0805,0.2956,36.05,38.02,38.32,38.03,0.0025,0,0
19,DONE_OK,,39,1,0.5942,1.086,0.1444,-0.0,3,2.069,-0.0082,77.11,52.37,79.47,49.8,0.0239,0,0
20,DONE_OK,,44,1,0.4999,0.95,0.1652,0.4692,3,2.3209,0.2766,50.08,48.48,50.92,45.51,0.023,0,0
21,DONE_FAIL,RETRACT,38,1,0.593,1.059,0.1548,-0.0005,1,3.3434,-0.0083,60.49,80.68,80.68,85.24,0.1143,0,0
22,DONE_OK,,59,1,0.6154,0.983,0.144,-0.0001,3,1.8987,-0.0024,59.37,60.44,66.65,59.18,0.0645,0,0
23,DONE_OK,,48,1,0.5164,0.866,0.1532,0.9813,3,2.2229,0.5322,42.39,43.46,44.71,43.37,0.0023,0,0
24,DONE_OK,,50,1,0.4378,0.949,0.1752,0.0623,6,2.7376,0.0623,53.46,54.89,55.65,54.23,0.027,0,0
25,DONE_OK,,50,1,0.5914,1.033,0.1559,-0.0034,3,2.0316,-0.0034,50.75,48.69,56.45,47.71,0.0287,0,0
26,DONE_OK,,47,1,0.6367,1.035,0.1661,0.0468,3,2.2283,-0.0095,54.56,44.66,62.54,42.43,0.0239,0,0
27,DONE_OK,,38,1,0.4392,0.938,0.1673,1.0673,1,2.6593,0.3589,58.37,59.17,60.47,59.19,0.0028,0,0
28,DONE_FAIL,RETRACT,30,1,0.5547,1.064,0.1494,-0.0018,1,3.3513,-0.0066,75.82,81.59,81.59,80.79,0.2061,0,0
29,DONE_OK,,9,1,0.1172,1.125,0.1625,0.2312,5,3.5213,0.0137,74.29,75.62,75.62,74.37,0.0195,0,0
30,DONE_OK,,57,1,0.636,1.03,0.1495,-0.0015,3,1.9928,-0.0061,45.94,44.18,48.22,41.78,0.0231,0,0
31,DONE_OK,,30,1,0.4003,1.109,0.1675,1.1783,5,2.5742,0.2857,31.89,32.91,33.07,32.8,0.0027,0,0
32,DONE_OK,,30,1,0.4637,1.119,0.1739,0.2469,3,2.5124,0.0122,67.12,64.27,78.04,62.83,0.0348,0,0
33,DONE_OK,,41,1,0.4695,0.968,0.1635,0.8741,3,2.3791,0.5088,36.52,38.88,38.88,38.68,0.0028,0,0
34,DONE_OK,,10,1,0.1214,1.126,0.1442,0.2059,5,3.5466,0.0096,52.65,54.95,54.95,54.06,0.0056,0,0
35,DONE_OK,,53,1,0.6408,1.028,0.1452,0.0665,3,1.9913,0.0665,45.61,41.6,47.41,38.73,0.0227,0,0
36,DONE_OK,,42,1,0.5666,1.059,0.1486,0.1436,3,2.1898,0.0129,57.15,50.42,57.48,47.16,0.0224,0,0
37,DONE_OK,,36,1,0.389,0.92,0.1636,0.9282,3,2.4934,0.3977,59.73,58.94,60.33,59.08,0.0023,0,0
38,DONE_FAIL,GRASP,55,0,1.0216,1.072,0.3775,0.267,3,2.1528,-0.0,39.63,43.62,50.69,nan,nan,0,0
39,DONE_OK,,61,1,0.5768,0.928,0.1563,0.882,3,2.365,0.0754,45.2,42.03,46.59,41.9,0.0023,0,0
40,DONE_OK,,41,1,0.5448,1.053,0.1614,0.4189,3,2.3155,0.0182,51.09,46.9,51.64,43.7,0.0236,0,0
41,DONE_OK,,28,1,0.3656,1.097,0.1681,1.2093,5,2.5432,0.3666,37.46,37.81,38.79,37.83,0.0027,0,0
42,DONE_OK,,50,1,0.6292,1.049,0.1527,0.8719,3,2.1629,0.2695,28.64,30.34,33.18,30.25,0.0022,0,0
43,DONE_OK,,58,1,0.614,1.044,0.1448,0.4151,3,2.0344,0.0052,37.43,38.83,45.85,38.99,0.0018,0,0
44,DONE_OK,,34,1,0.4468,1.065,0.1697,1.1267,3,2.5305,0.1696,44.88,44.7,45.74,44.57,0.0026,0,0
45,DONE_OK,,51,1,0.5442,0.943,0.1506,0.3774,6,2.6121,0.0133,59.81,60.65,65.29,60.39,0.0052,0,0
46,DONE_OK,,29,1,0.4703,1.108,0.173,0.4889,3,2.4926,0.0141,76.76,64.87,81.88,65.2,0.0018,0,0
47,DONE_OK,,42,1,0.5218,1.005,0.1581,0.7941,3,2.5105,0.0956,55.03,54.14,55.43,54.02,0.0028,0,0
48,DONE_FAIL,RETRACT,43,1,0.7103,1.05,0.173,-0.0004,3,3.7529,-0.0134,75.63,88.98,89.69,84.23,0.0889,0,0
49,DONE_OK,,17,1,0.2178,1.112,0.1577,0.8957,5,2.8568,0.4516,36.1,37.64,37.75,37.57,0.0021,0,0
50,DONE_OK,,54,1,0.6084,1.029,0.1456,0.5185,3,2.0399,0.0201,45.25,43.52,51.86,43.62,0.002,0,0
51,DONE_FAIL,TRANSPORT,300,1,0.6839,0.965,0.4464,-0.0,3,2.4938,-0.0292,67.59,11.67,89.65,nan,nan,0,0
52,DONE_OK,,43,1,0.5409,1.031,0.1464,0.8104,3,2.1674,0.4183,38.25,35.71,38.95,35.72,0.0023,0,0
53,DONE_OK,,20,1,0.2433,1.125,0.1471,0.5025,5,3.25,0.0719,45.52,52.6,52.6,52.32,0.0002,0,0
54,DONE_OK,,45,1,0.5567,1.036,0.1416,0.6406,3,2.0595,0.4121,48.09,46.73,48.71,45.56,0.0188,0,0
55,DONE_OK,,52,1,0.592,0.988,0.1495,0.2069,3,1.9533,0.0568,53.42,50.07,57.3,48.81,0.0381,0,0
56,DONE_OK,,57,1,0.5899,1.003,0.1472,0.4917,3,1.9773,0.0374,43.17,40.16,49.04,39.38,0.0298,0,0
57,DONE_OK,,49,1,0.55,0.935,0.1603,0.7943,3,2.328,0.4711,43.93,46.33,46.33,45.89,0.0028,0,0
58,DONE_OK,,43,1,0.5288,1.016,0.1579,0.9495,3,2.2093,0.4427,37.89,36.73,38.21,36.34,0.002,0,0
59,DONE_OK,,36,1,0.5067,1.088,0.1694,-0.0004,3,2.4204,-0.0074,61.73,60.81,76.17,57.95,0.0692,0,0
60,DONE_OK,,60,1,0.5383,1.036,0.1695,0.432,1,2.5331,0.0981,33.52,48.95,53.78,48.87,0.007,0,0
61,DONE_OK,,59,1,0.606,0.947,0.1738,0.0069,3,2.2927,-0.0077,52.27,43.96,53.97,41.03,0.0242,0,0
62,DONE_OK,,10,1,0.123,1.126,0.1389,0.2009,5,3.5516,0.0088,50.55,52.6,52.6,52.06,0.0182,0,0
63,DONE_OK,,56,1,0.6196,0.996,0.1475,-0.0,3,2.0077,-0.0034,54.2,46.26,55.59,43.45,0.0228,0,0
64,DONE_OK,,45,1,0.4907,0.896,0.164,0.8516,3,2.4905,0.3606,60.86,59.49,61.34,59.67,0.0023,0,0
65,DONE_OK,,57,1,0.5585,0.931,0.1586,0.4301,3,2.1879,0.1871,58.49,57.8,60.56,56.06,0.0262,0,0
66,DONE_OK,,49,1,0.6441,1.049,0.1452,0.3699,3,2.1483,0.0412,51.07,48.94,51.94,46.88,0.0226,0,0
67,DONE_OK,,35,1,0.4502,1.073,0.1698,0.9626,3,2.5533,0.1111,50.48,51.52,53.06,51.27,0.0045,0,0
68,DONE_OK,,32,1,0.3973,1.03,0.1658,1.0656,3,2.6055,0.2559,48.84,50.44,50.44,50.33,0.0024,0,0
69,DONE_OK,,20,1,0.2627,1.126,0.1676,0.8779,5,2.8746,0.3302,30.58,32.29,33.32,32.28,0.0023,0,0
70,DONE_OK,,48,1,0.6354,1.057,0.1477,0.3781,3,2.1619,0.0161,50.31,47.57,51.11,44.99,0.0226,0,0
71,DONE_OK,,47,1,0.601,1.04,0.1495,0.8817,3,2.0754,0.3434,36.01,32.76,37.06,32.6,0.0024,0,0
72,DONE_FAIL,RETRACT,31,1,0.5438,1.066,0.1603,-0.0051,1,3.102,-0.0077,69.42,72.23,72.23,67.86,0.2031,0,0
73,DONE_FAIL,RETRACT,32,1,0.5583,1.085,0.1467,-0.0002,1,3.4002,-0.0109,67.88,81.56,81.56,80.42,0.1944,0,0
74,DONE_OK,,13,1,0.1727,1.126,0.1493,0.3711,5,3.3814,0.0107,50.14,51.2,51.2,50.99,0.0334,0,0
75,DONE_OK,,54,1,0.6007,1.014,0.146,0.9091,3,1.9989,0.5507,29.42,32.44,32.44,32.3,0.0023,0,0
76,DONE_OK,,49,1,0.5742,1.04,0.1515,0.8237,3,2.2353,0.0305,42.19,40.03,48.11,40.39,0.0023,0,0
77,DONE_OK,,43,1,0.5511,1.062,0.1527,1.0688,3,2.173,0.3691,27.76,27.94,29.35,28.0,0.0025,0,0
78,DONE_OK,,44,1,0.5537,1.026,0.1568,0.9147,3,2.0458,0.4827,26.94,27.89,28.11,27.9,0.0028,0,0
79,DONE_OK,,12,1,0.1554,1.124,0.1545,0.3229,5,3.4296,0.0096,50.64,51.71,51.71,51.63,0.0111,0,0
80,DONE_OK,,35,1,0.4494,1.117,0.1682,1.2583,5,2.4942,0.3606,31.98,36.74,37.9,36.67,0.0025,0,0
81,DONE_FAIL,RETRACT,46,1,0.6843,1.066,0.1609,0.0264,5,3.7261,-0.0102,56.14,84.42,84.42,89.63,0.1284,0,0
82,DONE_OK,,48,1,0.5743,1.004,0.1518,1.0624,3,2.2888,0.5129,39.44,39.83,40.84,39.58,0.0025,0,0
83,DONE_OK,,32,1,0.3931,1.044,0.1625,0.4336,3,2.1362,0.4336,49.42,51.79,51.79,49.13,0.0238,0,0
84,DONE_OK,,52,1,0.6063,0.988,0.1575,-0.0033,3,2.1327,-0.008,46.58,43.33,47.42,41.4,0.0231,0,0
85,DONE_OK,,49,1,0.6175,1.028,0.1506,0.8508,3,2.118,0.2952,35.9,34.72,37.82,34.52,0.0025,0,0
86,DONE_OK,,40,1,0.4676,0.961,0.1667,0.5755,3,2.2912,0.4034,47.54,47.89,48.08,46.1,0.0225,0,0
87,DONE_OK,,50,1,0.6056,1.011,0.1492,1.053,3,2.1424,0.5023,35.18,35.44,35.55,35.08,0.0021,0,0
88,DONE_OK,,21,1,0.2439,1.125,0.1467,0.1977,6,3.4044,0.0092,39.29,47.93,47.93,46.91,0.0492,0,0
89,DONE_OK,,21,1,0.2875,1.124,0.1758,0.7229,5,3.0296,0.095,47.15,48.34,49.07,48.36,0.0006,0,0
90,DONE_OK,,58,1,0.5999,0.947,0.1386,0.2983,3,1.8467,0.2983,55.85,44.15,56.19,43.61,0.0203,0,0
91,DONE_OK,,20,1,0.2441,1.125,0.1513,0.5335,5,3.219,0.0883,43.4,50.13,50.13,49.98,0.0019,0,0
92,DONE_OK,,41,1,0.4962,1.012,0.1512,0.9083,3,2.1812,0.4726,40.61,39.51,40.93,39.27,0.0028,0,0
93,DONE_OK,,35,1,0.3863,0.928,0.1702,0.861,3,2.4865,0.4425,60.46,58.06,61.57,58.22,0.0023,0,0
94,DONE_OK,,12,1,0.1485,1.126,0.1376,0.2664,5,3.4861,0.0099,55.62,58.66,58.66,57.93,0.057,0,0
95,DONE_OK,,48,1,0.5916,1.014,0.1474,0.9937,3,2.2806,0.4391,47.42,44.36,47.5,44.07,0.0022,0,0
96,DONE_OK,,19,1,0.2584,1.121,0.1661,0.5941,5,3.1584,0.018,48.76,49.44,49.76,49.54,0.0024,0,0
97,DONE_OK,,29,1,0.3718,1.045,0.1587,1.1154,3,2.2842,0.5918,40.37,38.88,40.85,38.75,0.0048,0,0
98,DONE_OK,,55,1,0.5799,0.981,0.151,0.6173,3,2.0926,0.0234,45.33,42.65,51.52,42.72,0.0019,0,0
99,DONE_OK,,47,1,0.6123,1.062,0.1554,-0.0001,3,2.1755,-0.0086,49.64,46.1,54.71,43.64,0.0244,0,0
