idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
72,DONE_OK,,12,1,0.1535,1.117,0.1436,0.1494,5,3.6031,0.001,0,0
73,DONE_OK,,59,1,0.5337,0.861,0.1579,0.6515,6,2.2904,0.0386,0,0
74,DONE_OK,,44,1,0.445,0.916,0.1731,0.2231,3,2.1922,0.0951,0,0
75,DONE_OK,,48,1,0.555,0.993,0.1516,0.8561,3,1.9785,0.5513,0,0
76,DONE_OK,,63,1,0.5713,0.905,0.1616,0.6088,3,2.0747,0.0038,0,0
77,DONE_OK,,16,1,0.1938,1.112,0.1741,1.1806,1,2.5134,0.8143,0,0
78,DONE_OK,,33,1,0.419,1.027,0.1617,0.8754,3,2.2583,0.4371,0,0
79,DONE_OK,,53,1,0.5816,1.003,0.1672,0.8465,1,2.1384,0.5471,0,0
80,DONE_OK,,50,1,0.5426,1.034,0.1681,0.5477,3,2.1347,0.0258,0,0
81,DONE_OK,,20,1,0.2555,1.116,0.163,0.2549,5,3.4976,0.0024,0,0
82,DONE_OK,,21,1,0.2483,1.117,0.1437,0.0267,5,3.7258,-0.0002,0,0
83,DONE_OK,,48,1,0.61,1.032,0.1642,0.0954,3,2.3323,0.0044,0,0
84,DONE_OK,,43,1,0.5444,1.022,0.1516,0.978,3,2.0831,0.4111,0,0
85,DONE_OK,,37,1,0.4614,1.013,0.1532,0.9125,3,2.4608,0.1964,0,0
86,DONE_OK,,29,1,0.3665,1.117,0.1692,0.8135,5,2.939,0.0262,0,0
87,DONE_OK,,63,1,0.5429,0.828,0.1481,1.157,3,2.0894,0.5662,0,0
88,DONE_OK,,47,1,0.6042,1.025,0.162,0.4736,3,2.2548,0.0263,0,0
89,DONE_OK,,9,1,0.1243,1.113,0.1546,0.035,5,3.7175,-0.0001,0,0
90,DONE_OK,,53,1,0.527,0.842,0.1666,1.0306,1,2.4152,0.2662,0,0
91,DONE_OK,,25,1,0.3069,1.054,0.1638,1.1638,5,2.5887,0.3842,0,0
92,DONE_OK,,64,1,0.5517,0.923,0.1693,0.0074,3,2.2142,-0.0021,0,0
93,DONE_OK,,24,1,0.3222,1.117,0.1823,0.7517,5,3.0008,0.0106,0,0
94,DONE_OK,,65,1,0.4723,0.832,0.1764,0.4595,3,2.5571,0.0108,0,0
95,DONE_OK,,14,1,0.1783,1.117,0.1443,0.0011,5,3.7514,-0.0003,0,0
96,DONE_OK,,37,1,0.4682,1.117,0.1571,1.1644,6,2.2271,0.1269,0,0
97,DONE_OK,,57,1,0.5612,1.033,0.1606,0.5261,3,2.0916,0.0017,0,0
98,DONE_OK,,28,1,0.3257,1.066,0.1602,-0.0003,6,3.711,-0.007,0,0
99,DONE_OK,,101,1,0.0311,0.408,0.1792,-0.0003,1,3.0851,-0.002,0,0
