idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
69,DONE_FAIL,RETRACT,62,1,0.4865,0.775,0.1557,0.3541,3,1.9782,0.3541,0,0
70,DONE_OK,,33,1,0.3848,1.05,0.1559,0.9867,5,2.7658,0.0438,0,0
71,DONE_OK,,19,1,0.2262,1.107,0.1399,0.9968,5,2.7557,0.4689,0,0
72,DONE_OK,,18,1,0.6728,1.117,0.1545,0.7046,5,3.0479,0.4544,0,0
73,DONE_OK,,59,1,0.6506,1.006,0.1415,0.0,3,1.9298,-0.0056,0,0
74,DONE_OK,,8,1,0.0958,1.126,0.1362,0.2599,5,3.4926,0.0492,0,0
75,DONE_OK,,32,1,0.368,0.973,0.168,1.0637,1,2.4764,0.4257,0,0
76,DONE_OK,,49,1,0.593,1.028,0.1535,0.9214,3,2.1091,0.6234,0,0
77,DONE_OK,,31,1,0.4156,1.123,0.1525,1.2946,5,2.4579,0.3746,0,0
78,DONE_OK,,48,1,0.544,0.929,0.1575,0.677,6,2.5496,0.677,0,0
79,DONE_FAIL,RETRACT,72,1,0.4814,0.833,0.1641,0.8221,6,2.6536,0.7748,0,0
80,DONE_OK,,30,1,0.4031,1.119,0.1604,1.1648,1,2.4991,0.4358,0,0
81,DONE_OK,,24,1,0.2312,1.126,0.1736,0.002,6,3.4124,-0.0002,0,0
82,DONE_OK,,58,1,0.6077,0.993,0.1445,0.9114,6,2.2971,0.5581,0,0
83,DONE_OK,,18,1,0.2434,1.126,0.1547,0.6668,5,3.0857,0.0893,0,0
84,DONE_OK,,52,1,0.6117,0.989,0.1426,0.6609,3,1.5262,0.6609,0,0
85,DONE_OK,,51,1,0.6662,1.008,0.1349,-0.0001,3,2.2265,-0.0051,0,0
86,DONE_OK,,29,1,0.3393,1.103,0.1629,1.1225,1,2.4412,0.6331,0,0
87,DONE_OK,,39,1,0.4469,1.016,0.1426,1.0392,6,2.697,0.4856,0,0
88,DONE_OK,,11,1,0.1419,1.126,0.1458,0.4375,5,3.315,0.0561,0,0
89,DONE_OK,,37,1,0.4195,1.028,0.1589,1.057,3,2.2405,0.5918,0,0
90,DONE_OK,,51,1,0.6366,1.029,0.1532,0.813,3,1.432,0.7625,0,0
91,DONE_OK,,15,1,0.1404,1.109,0.1554,0.7139,5,3.0386,0.3958,0,0
92,DONE_OK,,58,1,0.5983,0.935,0.1575,0.4929,3,2.2638,0.0207,0,0
93,DONE_OK,,25,1,0.297,1.044,0.1664,0.9317,5,2.8208,0.1971,0,0
94,DONE_OK,,38,1,0.4925,1.068,0.1655,0.7794,3,2.2316,0.3902,0,0
95,DONE_OK,,37,1,0.494,1.097,0.1717,1.0192,3,2.4998,0.0469,0,0
96,DONE_OK,,75,1,0.5482,0.881,0.1519,0.5698,6,2.8314,-0.0027,0,0
97,DONE_OK,,12,1,0.1466,1.124,0.1638,0.6761,5,3.0764,0.2743,0,0
98,DONE_OK,,62,1,0.5829,0.927,0.1475,0.8707,3,1.8419,0.4862,0,0
99,DONE_OK,,39,1,0.4871,1.038,0.1632,0.9413,1,2.5139,0.0393,0,0
