idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
35,DONE_FAIL,TRANSPORT,300,1,0.1979,1.009,0.6439,0.1123,4,1.2181,-0.0069,0,0
36,DONE_OK,,51,1,0.5952,1.039,0.1416,0.3613,6,2.4621,0.0679,0,0
37,DONE_OK,,39,1,0.4692,1.002,0.1593,0.7515,3,2.1883,0.5191,0,0
38,DONE_OK,,52,1,0.6467,1.015,0.1557,-0.0002,3,2.1413,-0.0069,0,0
39,DONE_OK,,61,1,0.5261,0.831,0.1578,1.0646,3,2.3751,0.2257,0,0
40,DONE_OK,,32,1,0.3837,0.963,0.1552,0.676,3,2.1192,0.6502,0,0
41,DONE_OK,,49,1,0.6335,1.021,0.1462,0.7814,3,2.1098,0.3939,0,0
42,DONE_OK,,36,1,0.4346,0.999,0.1498,0.5749,3,2.1616,0.4793,0,0
43,DONE_OK,,44,1,0.6669,1.075,0.1658,-0.0004,3,2.3307,-0.0056,0,0
44,DONE_FAIL,RETRACT,71,1,0.6968,0.962,0.1455,-0.0002,3,2.4708,-0.0094,0,0
45,DONE_FAIL,TRANSPORT,300,1,0.0195,1.109,0.3345,-0.0005,6,3.7526,-0.0054,1,1
46,DONE_OK,,41,1,0.5389,1.037,0.1462,0.7889,3,2.2087,0.4946,0,0
47,DONE_OK,,51,1,0.6265,1.01,0.1581,0.6346,3,2.127,0.1785,0,0
48,DONE_OK,,14,1,0.162,1.126,0.1384,0.1827,5,3.5698,0.0016,0,0
49,DONE_OK,,41,1,0.5448,1.061,0.1606,0.5041,3,2.2791,0.0399,0,0
50,DONE_OK,,71,1,0.2745,0.983,0.1683,-0.0002,6,2.5755,-0.0015,0,0
51,DONE_OK,,35,1,0.4173,1.01,0.143,0.2551,3,1.996,0.2551,0,0
52,DONE_OK,,78,1,0.7138,0.972,0.1515,0.0,3,2.1887,-0.0129,0,0
53,DONE_OK,,28,1,0.335,1.075,0.1568,-0.0002,5,3.7527,-0.0059,0,0
54,DONE_OK,,55,1,0.5676,0.919,0.1465,0.4223,3,1.7688,0.3849,0,0
55,DONE_OK,,25,1,0.2951,1.03,0.1716,1.0487,3,2.4421,0.6105,0,0
56,DONE_OK,,18,1,0.2423,1.123,0.167,0.6155,5,3.137,0.0505,0,0
57,DONE_OK,,52,1,0.6334,0.989,0.1445,0.5712,3,2.0659,0.0297,0,0
58,DONE_OK,,43,1,0.5885,1.042,0.1481,0.6385,3,2.2196,0.3485,0,0
59,DONE_OK,,23,1,0.4088,1.096,0.1842,0.3466,6,3.0714,0.0025,0,0
60,DONE_OK,,21,1,0.2347,1.125,0.142,0.5869,5,3.1656,0.1234,0,0
61,DONE_OK,,43,1,0.5213,1.044,0.1601,0.9883,1,2.2685,0.4082,0,0
62,DONE_OK,,51,1,0.6388,1.043,0.1333,0.5084,3,1.9117,0.0543,0,0
63,DONE_OK,,46,1,0.5895,1.02,0.1549,0.8983,3,2.5445,0.0655,0,0
64,DONE_OK,,51,1,0.6015,1.05,0.1415,0.3431,6,2.4387,0.0568,0,0
65,DONE_OK,,55,1,0.6087,0.977,0.1554,0.6972,3,1.8208,0.4898,0,0
66,DONE_OK,,34,1,0.3733,1.065,0.1657,-0.0,6,3.5652,-0.0062,0,0
67,DONE_OK,,53,1,0.647,1.053,0.1534,-0.0001,3,2.2082,-0.0047,0,0
68,DONE_OK,,49,1,0.6297,1.033,0.1535,0.644,3,2.0443,0.2596,0,0
69,DONE_OK,,21,1,0.2792,1.125,0.1712,0.5808,5,3.1717,0.0068,0,0
70,DONE_OK,,47,1,0.547,1.067,0.1404,0.7838,6,2.3697,0.026,0,0
71,DONE_OK,,44,1,0.538,1.01,0.1539,0.664,3,2.0464,0.4901,0,0
72,DONE_OK,,38,1,0.4886,1.019,0.1557,0.8623,3,2.4714,0.2419,0,0
73,DONE_OK,,51,1,0.6552,1.037,0.1438,0.5013,3,2.0461,0.1652,0,0
74,DONE_OK,,23,1,0.2906,1.062,0.1681,1.0542,1,2.5656,0.426,0,0
75,DONE_OK,,18,1,0.2512,1.122,0.1776,0.5274,5,3.2251,0.0083,0,0
76,DONE_OK,,24,1,0.2919,1.068,0.1744,0.9132,1,2.4426,0.5603,0,0
77,DONE_OK,,46,1,0.5021,0.884,0.1609,0.7535,3,2.3413,0.2738,0,0
78,DONE_OK,,56,1,0.6135,0.978,0.147,0.7338,3,2.1798,0.3092,0,0
79,DONE_OK,,42,1,0.4665,0.913,0.1574,1.0163,3,2.4752,0.4217,0,0
80,DONE_OK,,52,1,0.5885,0.944,0.1557,0.6939,3,2.4489,0.0841,0,0
81,DONE_OK,,18,1,0.2276,1.125,0.1574,0.818,5,2.9345,0.2949,0,0
82,DONE_OK,,13,1,0.1261,1.124,0.1497,0.5323,5,3.2202,0.2433,0,0
83,DONE_OK,,46,1,0.5888,1.027,0.1575,0.5854,3,2.086,0.2759,0,0
84,DONE_OK,,47,1,0.5463,0.93,0.1557,1.1348,1,2.5943,0.4165,0,0
85,DONE_OK,,26,1,0.3208,1.052,0.1615,0.0953,5,3.6572,-0.0047,0,0
86,DONE_OK,,35,1,0.4284,1.015,0.1672,0.858,3,2.2429,0.4448,0,0
87,DONE_OK,,45,1,0.5817,1.029,0.1512,0.6178,3,2.1429,0.2758,0,0
88,DONE_OK,,46,1,0.5661,1.016,0.1533,0.5185,3,1.9626,0.4273,0,0
89,DONE_OK,,55,1,0.7719,1.034,0.1654,0.1309,3,2.3731,0.0005,0,0
90,DONE_OK,,47,1,0.5401,0.94,0.1473,0.8684,3,2.4071,0.2947,0,0
91,DONE_OK,,22,1,0.315,1.116,0.161,0.093,6,3.3894,0.0006,0,0
92,DONE_OK,,17,1,0.1974,1.072,0.1737,1.0184,1,2.5868,0.6681,0,0
93,DONE_OK,,50,1,0.5718,0.924,0.1556,1.0086,3,2.2781,0.4604,0,0
94,DONE_OK,,32,1,0.3609,1.059,0.1532,0.0044,6,3.4151,-0.0045,0,0
95,DONE_OK,,62,1,0.5769,0.928,0.1508,0.6893,3,1.9502,0.3161,0,0
96,DONE_OK,,44,1,0.5153,0.961,0.1624,0.9704,3,2.3265,0.4957,0,0
97,DONE_OK,,48,1,0.6137,1.018,0.1529,0.7951,3,2.2222,0.2751,0,0
98,DONE_OK,,43,1,0.5456,1.027,0.158,0.58,3,2.1542,0.2933,0,0
99,DONE_OK,,51,1,0.6163,1.005,0.1473,0.7376,3,1.9573,0.3715,0,0
