idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
17,DONE_OK,,47,1,0.6147,1.058,0.152,0.1786,3,2.1152,0.0908,42.51,43.38,44.45,40.16,0.0239,0,0
18,DONE_OK,,52,1,0.6114,1.062,0.1639,0.4657,3,2.2896,0.1562,35.34,45.12,48.37,42.94,0.0255,0,0
19,DONE_OK,,53,1,0.6535,1.055,0.1449,-0.0001,3,2.0247,-0.0075,49.69,44.05,53.26,41.39,0.0238,0,0
20,DONE_OK,,45,1,0.5629,1.049,0.1616,0.7934,3,2.1316,0.34,30.49,32.41,34.81,31.46,0.0234,0,0
21,DONE_FAIL,GRASP,37,0,0.9304,0.967,0.2773,0.0356,3,2.3982,0.0319,55.68,48.93,56.94,nan,nan,0,0
22,DONE_FAIL,RETRACT,43,1,0.7253,1.084,0.168,-0.0004,5,3.7529,-0.0141,65.07,84.1,85.18,80.79,0.1322,0,0
23,DONE_OK,,12,1,0.1509,1.124,0.1558,0.0364,6,3.5893,0.0075,52.68,55.05,55.05,53.03,0.0312,0,0
24,DONE_OK,,22,1,0.2649,1.04,0.147,0.9186,5,2.8339,0.3686,36.74,39.11,39.11,39.01,0.0022,0,0
25,DONE_OK,,17,1,0.2093,1.126,0.1364,0.3442,5,3.4083,0.0059,45.79,51.39,51.39,50.99,0.0092,0,0
26,DONE_OK,,27,1,0.2886,1.125,0.1606,0.3947,5,3.3578,0.0723,36.78,51.74,51.74,50.75,0.0036,0,0
27,DONE_OK,,41,1,0.3655,1.115,0.1614,-0.0001,6,3.4534,-0.0031,24.2,48.28,48.28,47.68,0.0023,0,0
28,DONE_OK,,17,1,0.2338,1.125,0.1784,0.5468,5,3.2057,0.0104,53.94,53.99,54.5,54.03,0.0118,0,0
29,DONE_OK,,53,1,0.6079,0.993,0.1546,-0.003,3,2.1022,-0.0053,51.44,49.4,52.55,46.93,0.0225,0,0
30,DONE_OK,,44,1,0.5461,1.018,0.1541,0.9855,3,2.1896,0.4198,34.45,33.01,34.9,32.73,0.0024,0,0
31,DONE_OK,,46,1,0.5071,0.904,0.1626,0.822,3,2.5354,0.2887,57.02,54.93,57.64,55.11,0.0025,0,0
32,DONE_OK,,48,1,0.6114,1.033,0.1498,0.5258,3,2.2478,0.048,55.69,54.37,56.1,52.89,0.0188,0,0
33,DONE_OK,,50,1,0.6506,1.054,0.1553,-0.0001,3,2.1244,-0.0049,51.89,46.71,56.84,44.06,0.0234,0,0
34,DONE_OK,,45,1,0.5639,1.031,0.1504,0.8426,3,2.1868,0.3152,36.87,35.82,38.19,35.71,0.0024,0,0
35,DONE_OK,,54,1,0.5916,1.011,0.1399,0.5657,6,2.333,0.0219,43.28,41.36,49.44,41.4,0.0022,0,0
36,DONE_OK,,45,1,0.5504,1.011,0.1556,0.8257,3,2.1194,0.3888,37.46,40.11,40.11,39.04,0.0226,0,0
37,DONE_OK,,41,1,0.5204,1.05,0.1505,1.0419,3,2.2132,0.4226,34.3,34.19,35.29,33.94,0.0027,0,0
38,DONE_OK,,56,1,0.6074,1.019,0.1528,0.4425,3,2.0386,0.2865,47.39,46.34,54.38,46.42,0.0014,0,0
39,DONE_OK,,38,1,0.464,1.024,0.1564,0.0008,3,2.2547,-0.0053,65.33,55.72,67.76,53.14,0.0207,0,0
40,DONE_OK,,42,1,0.4802,0.957,0.1621,0.8844,3,2.3491,0.3727,51.62,50.11,52.25,50.08,0.0027,0,0
41,DONE_FAIL,RETRACT,53,1,0.7196,1.018,0.153,0.0015,1,3.6182,-0.0121,56.88,86.05,86.05,87.98,0.1177,0,0
42,DONE_OK,,53,1,0.6169,1.004,0.1582,-0.0002,3,2.1714,-0.006,47.26,37.72,48.41,35.26,0.0251,0,0
43,DONE_OK,,49,1,0.5433,0.914,0.1591,0.978,3,2.2949,0.4753,42.43,39.65,42.85,39.61,0.0024,0,0
44,DONE_OK,,63,1,0.6033,0.967,0.1479,0.9209,3,2.0255,0.564,33.58,38.83,38.83,38.36,0.002,0,0
45,DONE_OK,,59,1,0.6169,1.002,0.1472,0.7789,3,2.0772,0.2411,43.65,42.43,44.56,42.15,0.0017,0,0
46,DONE_OK,,35,1,0.5294,1.108,0.1758,0.1347,3,2.3218,0.0114,67.07,62.42,79.49,61.0,0.0251,0,0
47,DONE_OK,,44,1,0.4611,0.904,0.1564,1.0728,3,2.4009,0.4287,60.32,60.49,60.51,60.3,0.0005,0,0
48,DONE_OK,,48,1,0.5516,0.996,0.1569,0.507,3,2.1315,0.4138,42.19,42.74,49.48,41.42,0.0265,0,0
49,DONE_OK,,54,1,0.6227,0.979,0.1388,0.102,1,2.0891,0.0274,65.33,65.97,67.28,66.75,0.0968,0,0
50,DONE_OK,,55,1,0.6124,0.994,0.1537,-0.0002,3,2.0668,-0.0075,52.63,46.11,54.43,43.31,0.0229,0,0
51,DONE_OK,,32,1,0.3835,1.027,0.1589,0.3415,3,2.1539,0.3415,46.46,48.57,48.67,46.14,0.0254,0,0
52,DONE_OK,,57,1,0.6005,0.948,0.1482,1.0773,1,1.9204,0.9101,49.72,47.11,50.12,47.17,0.0011,0,0
53,DONE_OK,,45,1,0.4585,0.851,0.1471,-0.0001,6,2.6968,-0.0026,53.52,51.8,55.54,51.28,0.0264,0,0
54,DONE_OK,,18,1,0.2464,1.124,0.176,0.487,5,3.2655,0.012,64.56,68.37,68.37,68.06,0.0048,0,0
55,DONE_OK,,46,1,0.57,1.043,0.1576,0.4012,3,1.9885,0.1591,51.24,48.23,53.38,47.08,0.0275,0,0
56,DONE_OK,,48,1,0.5879,0.989,0.1531,0.7452,3,2.3628,0.2508,54.34,54.72,54.83,54.57,0.0023,0,0
57,DONE_OK,,54,1,0.6142,0.988,0.1376,0.0,3,1.9482,-0.0048,62.21,47.91,62.52,45.56,0.0241,0,0
58,DONE_OK,,35,1,0.4309,1.025,0.1524,0.9132,3,2.2953,0.4323,49.03,48.35,50.02,48.23,0.0029,0,0
59,DONE_OK,,16,1,0.2092,1.125,0.1466,0.4542,5,3.2983,0.0398,43.39,46.32,46.32,46.61,0.0194,0,0
60,DONE_OK,,56,1,0.6335,0.993,0.1743,0.1253,3,2.2202,-0.0053,49.89,43.18,53.59,41.04,0.0238,0,0
61,DONE_OK,,56,1,0.599,0.988,0.1458,0.2632,6,2.4431,0.0455,50.71,48.94,53.93,48.78,0.0064,0,0
62,DONE_OK,,54,1,0.6159,1.017,0.1489,0.9923,3,1.9619,0.5279,24.09,25.02,25.02,24.86,0.0024,0,0
63,DONE_OK,,10,1,0.1232,1.126,0.1447,0.1427,5,3.6098,0.0063,45.71,47.32,47.32,46.34,0.0182,0,0
64,DONE_OK,,22,1,0.2907,1.119,0.1813,0.3703,6,3.1899,0.0119,68.01,79.44,79.44,78.14,0.0303,0,0
65,DONE_FAIL,RETRACT,33,1,0.5118,1.09,0.1609,-0.0029,3,2.4823,-0.0047,62.94,64.25,75.64,61.6,0.189,0,0
66,DONE_OK,,10,1,0.133,1.124,0.1685,0.2591,5,3.4934,0.013,71.99,73.35,73.35,73.05,0.0049,0,0
67,DONE_OK,,56,1,0.6043,1.019,0.1494,-0.0003,3,1.9362,-0.0031,51.25,48.91,57.91,47.6,0.0313,0,0
68,DONE_OK,,54,1,0.5853,0.959,0.163,-0.0007,3,2.2282,-0.0067,55.18,48.85,56.88,46.25,0.0233,0,0
69,DONE_OK,,52,1,0.5795,0.974,0.1485,0.1669,3,1.8758,0.1669,49.01,49.62,51.63,47.93,0.0221,0,0
70,DONE_OK,,14,1,0.1797,1.126,0.1435,0.3529,5,3.3996,0.009,54.35,57.23,57.23,57.06,0.0318,0,0
71,DONE_FAIL,RETRACT,281,1,0.6243,1.002,0.171,0.2909,3,2.8661,-0.0011,66.65,51.22,89.97,52.97,0.2155,0,0
72,DONE_OK,,27,1,0.3092,0.979,0.1708,0.9477,3,2.4717,0.5319,51.07,49.36,51.8,49.58,0.0026,0,0
73,DONE_OK,,51,1,0.6332,1.066,0.141,0.0,3,1.9775,-0.0092,58.21,56.83,63.89,55.43,0.0274,0,0
74,DONE_OK,,12,1,0.1465,1.126,0.1403,0.2251,5,3.5274,0.0074,46.43,49.34,49.34,48.37,0.0091,0,0
75,DONE_OK,,44,1,0.562,1.033,0.1509,0.4555,3,2.0985,0.3122,49.59,47.41,50.37,46.3,0.0195,0,0
76,DONE_OK,,43,1,0.5421,1.048,0.1499,1.0194,3,2.2364,0.3164,36.81,36.71,39.78,36.38,0.0026,0,0
77,DONE_OK,,31,1,0.3988,1.066,0.1638,1.0661,3,2.4411,0.3763,39.56,39.63,40.57,39.38,0.003,0,0
78,DONE_OK,,40,1,0.5132,1.036,0.1597,0.7372,3,2.3603,0.1839,48.42,48.21,49.35,48.18,0.0024,0,0
79,DONE_OK,,50,1,0.692,1.033,0.1666,0.1026,3,2.2003,-0.0084,55.38,42.21,63.4,40.22,0.024,0,0
80,DONE_OK,,56,1,0.557,0.924,0.1613,0.0567,3,2.232,0.0269,57.31,52.59,58.73,49.02,0.022,0,0
81,DONE_OK,,31,1,0.4053,1.048,0.1608,1.1882,3,2.2479,0.494,35.37,32.13,35.9,32.08,0.0024,0,0
82,DONE_OK,,34,1,0.3919,0.942,0.1652,1.1578,3,2.5904,0.3351,54.34,56.01,56.72,56.16,0.0021,0,0
83,DONE_OK,,26,1,0.4193,1.108,0.1649,0.4249,3,2.5144,0.0138,78.54,62.68,81.83,63.28,0.0025,0,0
84,DONE_OK,,12,1,0.1518,1.126,0.141,0.2391,5,3.5134,0.0067,45.48,47.56,47.56,47.34,0.0069,0,0
85,DONE_OK,,41,1,0.4443,1.035,0.1573,0.4504,5,3.3021,-0.0033,46.66,60.58,60.58,60.33,0.0029,0,0
86,DONE_OK,,29,1,0.438,1.093,0.1713,0.2986,3,2.5037,0.0135,74.57,61.35,80.06,61.98,0.0022,0,0
87,DONE_OK,,18,1,0.223,1.106,0.1609,0.818,5,2.9345,0.3726,31.84,34.08,34.08,33.98,0.0021,0,0
88,DONE_OK,,56,1,0.5853,1.01,0.1474,0.1999,6,2.6454,0.0096,40.95,42.02,47.64,41.47,0.0259,0,0
89,DONE_OK,,49,1,0.6247,1.007,0.1693,0.0024,3,2.3489,-0.0083,53.65,49.84,56.03,47.3,0.0226,0,0
90,DONE_OK,,62,1,0.5417,0.928,0.1555,0.3521,3,2.0765,0.0158,52.42,35.02,53.07,32.55,0.0258,0,0
91,DONE_OK,,39,1,0.5135,1.003,0.165,-0.0003,3,2.2481,-0.0095,61.46,46.82,64.29,44.84,0.0232,0,0
92,DONE_OK,,55,1,0.6358,1.024,0.1503,0.8588,3,2.0326,0.3795,36.52,34.59,36.89,34.33,0.0034,0,0
93,DONE_OK,,20,1,0.1904,1.125,0.1482,0.382,5,3.3705,0.275,36.08,47.99,47.99,47.35,0.0087,0,0
94,DONE_OK,,40,1,0.5643,0.997,0.1623,0.1486,3,2.1258,-0.008,74.06,43.72,76.04,41.42,0.0235,0,0
95,DONE_OK,,29,1,0.3549,1.107,0.157,0.2834,5,3.4691,0.0083,53.96,65.92,65.92,64.91,0.0234,0,0
96,DONE_OK,,51,1,0.5891,0.994,0.1461,0.4624,3,1.9178,0.0941,49.02,44.63,51.57,43.95,0.0283,0,0
97,DONE_FAIL,RETRACT,30,1,0.5693,1.065,0.1485,-0.0004,3,3.3489,-0.0059,77.83,81.54,81.54,80.85,0.2003,0,0
98,DONE_OK,,43,1,0.5159,0.997,0.1599,0.6699,3,2.2618,0.442,42.54,42.98,43.22,40.93,0.0232,0,0
99,DONE_OK,,35,1,0.3943,0.923,0.1623,1.2002,5,2.5523,0.371,49.88,50.42,51.7,50.55,0.0022,0,0
