idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
13,DONE_OK,,40,1,0.6411,1.063,0.1551,-0.0001,1,3.697,-0.0085,66.8,89.98,89.98,86.09,0.1157,0,0
14,DONE_OK,,58,1,0.6278,1.0,0.1451,0.0029,3,1.8202,-0.0029,60.6,53.46,61.48,52.49,0.0019,0,0
15,DONE_OK,,48,1,0.6276,1.041,0.1521,0.4775,3,2.1491,0.1419,49.32,46.38,50.14,44.49,0.0216,0,0
16,DONE_OK,,59,1,0.6176,0.984,0.1476,0.5064,3,2.0499,0.2002,47.46,45.7,47.99,44.09,0.0209,0,0
17,DONE_OK,,32,1,0.3167,1.124,0.1599,-0.0002,6,3.4661,-0.0019,27.26,46.27,46.27,45.63,0.0021,0,0
18,DONE_OK,,41,1,0.4881,0.973,0.173,1.027,3,2.6284,0.1919,53.31,51.99,53.7,52.05,0.0023,0,0
19,DONE_FAIL,RETRACT,31,1,0.5684,1.052,0.1439,-0.0003,3,3.4787,-0.0116,76.39,83.48,83.48,82.46,0.1551,0,0
20,DONE_OK,,40,1,0.5035,1.039,0.1588,0.8788,3,2.1985,0.3504,35.88,34.28,37.92,34.05,0.0023,0,0
21,DONE_OK,,29,1,0.3133,1.124,0.1546,0.6771,5,3.0754,0.2372,29.55,43.88,43.88,43.5,0.0024,0,0
22,DONE_FAIL,RETRACT,36,1,0.5684,1.046,0.1575,-0.0002,1,3.4312,-0.006,69.5,82.33,82.33,80.37,0.1778,0,0
23,DONE_OK,,55,1,0.5833,0.961,0.1529,0.4679,3,2.0362,0.057,62.32,58.37,65.31,58.4,0.0015,0,0
24,DONE_OK,,32,1,0.4047,1.087,0.1657,1.1355,1,2.4884,0.3256,36.55,38.2,39.14,38.31,0.0027,0,0
25,DONE_OK,,32,1,0.3894,1.002,0.163,0.9888,3,2.61,0.27,57.33,59.56,59.56,59.41,0.0021,0,0
26,DONE_OK,,38,1,0.5299,1.027,0.1625,0.0267,3,2.2315,-0.0095,70.53,48.38,74.51,46.05,0.0229,0,0
27,DONE_OK,,38,1,0.4484,1.031,0.1444,0.4323,6,2.7111,0.2139,37.45,38.94,43.15,38.56,0.0118,0,0
28,DONE_FAIL,RETRACT,159,1,0.8611,1.062,0.1504,-0.0004,1,3.3199,-0.0163,42.7,78.96,78.96,77.65,0.2075,0,0
29,DONE_OK,,45,1,0.5437,1.004,0.1536,0.7098,3,1.9119,0.6879,33.21,31.75,34.74,31.63,0.0233,0,0
30,DONE_OK,,49,1,0.5595,0.926,0.1621,0.8229,3,2.4517,0.2122,51.11,48.56,52.25,48.61,0.0026,0,0
31,DONE_OK,,38,1,0.3971,0.942,0.1612,0.8555,1,2.5392,0.5446,54.83,54.93,60.59,54.92,0.0026,0,0
32,DONE_OK,,18,1,0.2319,1.125,0.1718,0.4131,5,3.3394,0.0119,63.18,69.42,69.42,68.05,0.0338,0,0
33,DONE_OK,,52,1,0.6124,0.992,0.1558,0.7808,3,2.2609,0.2313,41.72,41.71,42.81,41.73,0.0017,0,0
34,DONE_OK,,16,1,0.2074,1.124,0.1712,0.4211,5,3.3314,0.0132,67.34,72.56,72.56,71.73,0.0025,0,0
35,DONE_OK,,58,1,0.6498,1.026,0.1425,0.7231,3,2.1102,0.1279,44.69,40.7,45.43,40.63,0.0026,0,0
36,DONE_OK,,44,1,0.5764,1.058,0.1584,0.7428,3,2.24,0.1398,43.39,43.02,44.96,41.18,0.022,0,0
37,DONE_OK,,15,1,0.1996,1.124,0.1558,0.5114,5,3.2411,0.0795,42.98,44.01,44.18,44.05,0.0158,0,0
38,DONE_OK,,48,1,0.5606,0.964,0.1547,0.7036,3,2.2762,0.3644,49.05,49.36,49.56,47.93,0.0209,0,0
39,DONE_OK,,56,1,0.5397,1.019,0.1619,0.8647,5,2.8878,0.1503,31.08,52.25,52.39,52.15,0.0036,0,0
40,DONE_OK,,46,1,0.5802,1.04,0.1561,0.78,3,2.1657,0.2777,44.55,44.46,46.99,43.22,0.0192,0,0
41,DONE_OK,,17,1,0.2031,1.123,0.1577,0.7041,6,2.5681,0.2598,34.73,35.56,35.79,35.57,0.0012,0,0
42,DONE_OK,,17,1,0.2415,1.124,0.1817,0.5404,5,3.2121,0.0136,72.94,75.38,75.38,75.4,0.0055,0,0
43,DONE_OK,,36,1,0.4308,0.994,0.1507,0.6784,3,2.2319,0.5335,46.1,45.79,47.07,45.79,0.003,0,0
44,DONE_OK,,42,1,0.4554,0.897,0.1622,0.9864,3,2.5017,0.3885,56.82,54.73,57.43,54.84,0.0023,0,0
45,DONE_FAIL,RETRACT,19,1,0.2567,1.126,0.1602,0.7505,5,3.002,0.1775,36.35,36.86,37.54,36.74,0.1166,0,0
46,DONE_OK,,52,1,0.6382,1.046,0.1478,0.2664,3,1.8522,0.0762,49.05,46.61,51.55,45.63,0.0286,0,0
47,DONE_OK,,34,1,0.4145,1.001,0.1597,0.7883,3,2.2032,0.5409,44.51,43.5,45.05,42.47,0.0209,0,0
48,DONE_OK,,18,1,0.2371,1.125,0.1644,0.7068,5,3.0457,0.2215,44.18,45.99,46.58,46.02,0.0021,0,0
49,DONE_OK,,61,1,0.6724,0.989,0.1475,-0.0,3,1.7596,-0.0088,72.94,41.15,72.94,39.1,0.0245,0,0
50,DONE_OK,,21,1,0.2631,1.124,0.17,0.7042,5,3.0483,0.1994,47.34,51.75,52.28,51.8,0.0019,0,0
51,DONE_OK,,52,1,0.6313,1.037,0.1468,0.6333,6,2.004,0.2273,34.64,31.96,36.19,32.08,0.0025,0,0
52,DONE_OK,,45,1,0.5892,1.063,0.1526,-0.0047,3,2.1658,-0.0047,48.2,46.57,49.31,44.06,0.0236,0,0
53,DONE_OK,,35,1,0.5432,1.092,0.1516,0.139,3,2.2081,0.0112,74.24,57.74,77.79,55.72,0.026,0,0
54,DONE_FAIL,RETRACT,39,1,0.4689,1.016,0.1516,0.7605,3,2.1666,0.5443,42.33,42.89,43.56,43.08,0.0588,0,0
55,DONE_OK,,11,1,0.142,1.126,0.1436,0.3082,5,3.4443,0.0104,56.75,57.79,57.79,57.68,0.0315,0,0
56,DONE_OK,,33,1,0.426,1.079,0.1606,1.0259,3,2.3902,0.371,37.29,38.06,38.76,38.13,0.0048,0,0
57,DONE_OK,,41,1,0.5095,1.038,0.153,0.9773,3,2.1945,0.4792,31.51,31.86,32.78,31.73,0.0024,0,0
58,DONE_OK,,50,1,0.5717,1.021,0.1531,-0.0001,3,2.0427,-0.0049,51.69,53.66,61.75,52.2,0.0262,0,0
59,DONE_OK,,50,1,0.6955,1.081,0.1664,-0.0002,3,2.2473,-0.0142,60.84,70.15,77.52,67.46,0.12,0,0
60,DONE_OK,,51,1,0.5846,0.956,0.1704,0.0174,3,2.3384,-0.0037,57.31,48.91,57.64,46.95,0.0238,0,0
61,DONE_OK,,14,1,0.1794,1.126,0.1341,0.3064,5,3.4461,0.006,42.64,45.3,45.3,45.05,0.043,0,0
62,DONE_OK,,34,1,0.4046,0.987,0.1569,0.624,3,2.1878,0.5906,48.2,48.71,49.08,46.56,0.0225,0,0
63,DONE_OK,,38,1,0.4761,1.044,0.1625,0.8271,3,2.227,0.3716,35.3,34.91,37.74,34.7,0.0019,0,0
64,DONE_OK,,47,1,0.5934,1.024,0.155,0.8635,3,2.1877,0.3702,37.4,35.81,37.9,35.62,0.0026,0,0
65,DONE_OK,,24,1,0.3153,1.126,0.1639,0.6799,5,3.0726,0.0582,41.85,46.23,46.78,46.28,0.0008,0,0
66,DONE_OK,,53,1,0.5545,0.91,0.1604,0.8409,3,2.572,0.0641,67.69,64.14,68.33,63.99,0.0023,0,0
67,DONE_OK,,56,1,0.6051,1.033,0.1475,-0.0036,3,1.9218,-0.0036,45.28,47.78,53.88,46.58,0.0269,0,0
68,DONE_OK,,3,1,0.0272,1.126,0.1475,0.058,5,3.6945,0.0125,59.45,59.76,59.76,59.15,0.0201,0,0
69,DONE_OK,,34,1,0.434,1.049,0.1723,0.8734,3,2.5349,0.1715,47.51,48.1,48.7,47.82,0.0029,0,0
70,DONE_OK,,11,1,0.1359,1.126,0.1373,0.227,5,3.5255,0.0078,48.08,50.45,50.45,49.8,0.0255,0,0
71,DONE_FAIL,RETRACT,13,1,0.1758,1.122,0.1814,0.4775,5,3.275,0.0154,67.8,67.61,67.89,67.35,0.1245,0,0
72,DONE_OK,,36,1,0.4011,0.916,0.1647,1.0897,3,2.646,0.4182,56.83,56.13,57.86,56.16,0.0022,0,0
73,DONE_FAIL,RETRACT,31,1,0.5594,1.076,0.1468,-0.0003,3,3.4005,-0.01,73.47,84.32,84.32,83.83,0.1895,0,0
74,DONE_OK,,19,1,0.219,1.126,0.142,0.3073,5,3.4452,0.0051,42.2,50.19,50.19,49.12,0.0078,0,0
75,DONE_OK,,35,1,0.4729,1.045,0.1534,-0.0001,3,2.1912,-0.0078,77.62,54.16,78.91,51.78,0.0216,0,0
76,DONE_OK,,22,1,0.286,1.124,0.1699,0.5439,5,3.2086,0.0084,52.29,56.96,56.96,56.42,0.0281,0,0
77,DONE_OK,,122,1,0.0198,1.016,0.1799,-0.0,6,2.5635,-0.0026,50.51,48.53,51.83,48.15,0.0249,0,0
78,DONE_OK,,55,1,0.6082,0.981,0.1518,0.0013,3,2.0433,-0.0053,58.3,50.66,58.75,48.1,0.021,0,0
79,DONE_OK,,35,1,0.4198,0.969,0.155,1.1378,3,2.1679,0.6013,36.51,31.97,36.7,32.22,0.0021,0,0
80,DONE_OK,,53,1,0.6029,1.052,0.1498,-0.0001,3,2.0525,-0.006,52.68,53.86,60.71,52.4,0.026,0,0
81,DONE_OK,,35,1,0.5402,1.108,0.1803,0.4587,6,2.3769,0.0121,71.25,74.04,83.15,73.75,0.0204,0,0
82,DONE_OK,,58,1,0.6274,1.009,0.1508,0.7522,3,2.1565,0.1342,41.34,40.69,42.88,40.39,0.0023,0,0
83,DONE_OK,,11,1,0.1323,1.126,0.1367,0.2087,5,3.5438,0.0099,51.14,54.23,54.23,53.56,0.0187,0,0
84,DONE_FAIL,RETRACT,30,1,0.5297,1.073,0.153,-0.0004,3,3.3294,-0.0091,72.79,82.66,82.66,82.02,0.2073,0,0
85,DONE_OK,,19,1,0.1885,1.125,0.153,0.3257,5,3.4268,0.1738,36.08,46.91,46.91,46.21,0.0026,0,0
86,DONE_OK,,38,1,0.4252,0.945,0.1545,1.023,3,2.2595,0.5514,46.89,45.12,47.17,45.33,0.0023,0,0
87,DONE_OK,,49,1,0.5649,0.958,0.1539,0.4741,3,2.2652,0.2499,61.7,62.38,64.06,60.96,0.0218,0,0
88,DONE_FAIL,RETRACT,34,1,0.6129,1.061,0.1416,-0.0001,1,3.4714,-0.0095,74.87,79.46,79.46,78.12,0.1364,0,0
89,DONE_OK,,54,1,0.606,1.014,0.146,-0.0001,3,1.8952,-0.0036,54.42,50.19,59.86,48.89,0.0332,0,0
90,DONE_OK,,58,1,0.5873,0.962,0.1687,0.2434,3,2.1533,-0.0028,54.44,41.66,56.3,39.13,0.0239,0,0
91,DONE_OK,,60,1,0.5881,0.992,0.1675,0.6376,1,2.6027,0.4821,56.88,66.06,70.12,65.98,0.0028,0,0
92,DONE_OK,,33,1,0.3494,1.124,0.1586,0.169,6,3.3016,0.0927,33.07,51.95,51.95,50.95,0.0044,0,0
93,DONE_OK,,50,1,0.6202,1.008,0.1591,0.6237,3,2.2777,0.0919,48.33,48.28,49.57,45.54,0.0213,0,0
94,DONE_OK,,18,1,0.237,1.126,0.138,0.4526,5,3.2999,0.007,50.72,54.65,54.65,54.54,0.0031,0,0
95,DONE_FAIL,RETRACT,34,1,0.5451,1.056,0.1559,-0.0001,1,3.5219,-0.007,64.67,81.81,81.81,82.81,0.1859,0,0
96,DONE_OK,,56,1,0.5512,0.908,0.1678,0.0464,3,2.3393,0.0436,63.27,58.89,63.56,56.17,0.0246,0,0
97,DONE_OK,,38,1,0.4694,1.012,0.1585,0.8214,3,2.4284,0.261,51.06,50.67,52.01,50.46,0.0028,0,0
98,DONE_OK,,13,1,0.1625,1.126,0.1465,0.2945,5,3.458,0.0103,56.86,60.18,60.18,59.16,0.0566,0,0
99,DONE_OK,,3,1,0.0264,1.126,0.1276,0.0576,5,3.6949,0.0129,58.38,58.86,58.86,58.05,0.01,0,0
