idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
73,DONE_OK,,42,1,0.5051,0.988,0.1532,0.7437,3,2.2725,0.4591,0,0
74,DONE_OK,,40,1,0.4337,0.92,0.1592,0.9215,3,2.2802,0.4972,0,0
75,DONE_FAIL,RETRACT,42,1,0.7188,1.048,0.1505,-0.0001,1,3.6021,-0.0063,0,0
76,DONE_OK,,48,1,0.5665,1.006,0.1465,0.089,3,1.9577,0.0833,0,0
77,DONE_OK,,19,1,0.259,1.121,0.1617,0.3792,5,3.3733,0.0061,0,0
78,DONE_OK,,46,1,0.5364,0.937,0.1578,0.8276,3,2.3618,0.2834,0,0
79,DONE_OK,,20,1,0.2434,1.126,0.1423,0.6468,5,3.1057,0.152,0,0
80,DONE_OK,,22,1,0.1612,1.125,0.1617,0.2768,5,3.4757,0.215,0,0
81,DONE_OK,,57,1,0.5529,0.895,0.1521,0.8133,3,2.078,0.4458,0,0
82,DONE_OK,,14,1,0.1826,1.126,0.1419,0.4195,5,3.333,0.0111,0,0
83,DONE_FAIL,TRANSPORT,300,1,0.0027,0.968,0.2631,0.0328,6,2.8435,0.0277,1,0
84,DONE_OK,,40,1,0.485,0.986,0.1716,0.6967,3,2.2998,0.3849,0,0
85,DONE_OK,,46,1,0.5067,0.921,0.1507,0.9931,3,2.2487,0.4579,0,0
86,DONE_OK,,54,1,0.7255,1.084,0.1613,-0.0004,5,3.7529,-0.0063,0,0
87,DONE_OK,,21,1,0.2376,1.125,0.1426,0.3956,5,3.3569,0.0049,0,0
88,DONE_OK,,50,1,0.6751,1.059,0.1523,0.3514,3,2.1155,0.0859,0,0
89,DONE_OK,,41,1,0.5479,1.036,0.1527,0.887,3,2.4559,0.1768,0,0
90,DONE_FAIL,RETRACT,43,1,0.7666,1.052,0.1452,-0.0001,1,3.6343,-0.0085,0,0
91,DONE_OK,,24,1,0.2897,1.019,0.1621,-0.0004,5,3.7529,-0.0039,0,0
92,DONE_OK,,38,1,0.4524,1.002,0.1535,0.5691,3,2.2348,0.3846,0,0
93,DONE_OK,,63,1,0.579,0.929,0.1482,0.8822,3,2.0188,0.3662,0,0
94,DONE_OK,,41,1,0.4286,0.879,0.1582,1.1102,3,2.4561,0.4069,0,0
95,DONE_OK,,50,1,0.6284,1.012,0.1518,0.7065,3,2.0604,0.3126,0,0
96,DONE_OK,,58,1,0.6186,0.961,0.1438,-0.0001,3,2.0024,-0.0067,0,0
97,DONE_OK,,49,1,0.5907,1.036,0.1462,0.5573,3,2.1372,0.048,0,0
98,DONE_OK,,15,1,0.1875,1.126,0.131,0.3816,5,3.3709,0.009,0,0
99,DONE_OK,,54,1,0.6704,1.034,0.1415,0.4925,3,2.081,0.1292,0,0
