idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
83,DONE_OK,,39,1,0.5225,1.095,0.1638,1.2094,3,2.5074,0.02,0,0
84,DONE_OK,,44,1,0.4791,0.914,0.1652,0.9702,1,2.4167,0.2813,0,0
85,DONE_OK,,43,1,0.4876,1.049,0.1694,0.5727,3,2.1456,0.0226,0,0
86,DONE_OK,,60,1,0.5469,0.855,0.1545,0.7233,1,2.0155,0.0619,0,0
87,DONE_OK,,15,1,0.19,1.117,0.1488,0.1687,5,3.5838,0.0009,0,0
88,DONE_OK,,53,1,0.5375,1.0,0.168,0.0017,3,2.1643,-0.0022,0,0
89,DONE_OK,,38,1,0.3443,1.063,0.1693,-0.0003,6,3.7516,-0.0047,0,0
90,DONE_OK,,11,1,0.1488,1.111,0.1569,0.1183,5,3.6342,0.0032,0,0
91,DONE_OK,,10,1,0.1333,1.114,0.1543,0.0187,5,3.7338,-0.0001,0,0
92,DONE_OK,,19,1,0.2302,1.117,0.1363,0.4708,5,3.2817,0.0271,0,0
93,DONE_OK,,34,1,0.4139,1.026,0.1545,0.5449,3,1.9324,0.5449,0,0
94,DONE_OK,,6,1,0.0703,1.086,0.146,-0.0001,5,3.7526,-0.0001,0,0
95,DONE_OK,,18,1,0.2377,1.114,0.1594,0.4881,5,3.2644,0.0078,0,0
96,DONE_OK,,60,1,0.5804,0.985,0.1602,0.3225,3,1.9694,-0.0,0,0
97,DONE_OK,,15,1,0.1685,1.117,0.1462,0.1874,5,3.5651,0.0029,0,0
98,DONE_OK,,51,1,0.9339,0.956,0.1509,1.3129,1,2.2699,0.3087,0,0
99,DONE_OK,,12,1,0.1377,1.115,0.1425,-0.0001,5,3.7526,-0.0001,0,0
