idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
51,DONE_OK,,6,1,0.0807,1.117,0.1413,0.001,5,3.7515,-0.0002,0,0
52,DONE_OK,,46,1,0.5538,1.116,0.1766,1.1399,1,2.4772,-0.0002,0,0
53,DONE_OK,,21,1,0.2619,1.078,0.156,1.1922,1,2.3834,0.6997,0,0
54,DONE_OK,,23,1,0.274,1.117,0.1537,0.988,6,2.567,0.078,0,0
55,DONE_OK,,40,1,0.3436,1.073,0.168,-0.0049,5,3.7574,-0.0087,0,0
56,DONE_OK,,41,1,0.501,1.1,0.1611,1.076,3,2.1625,0.5352,0,0
57,DONE_OK,,36,1,0.4257,1.117,0.1633,1.131,6,2.391,0.1273,0,0
58,DONE_OK,,9,1,0.1143,1.117,0.1555,0.0375,5,3.715,0.0003,0,0
59,DONE_OK,,19,1,0.2299,1.117,0.1355,0.4666,5,3.2859,0.0242,0,0
60,DONE_OK,,22,1,0.3046,1.1,0.1675,0.4951,5,3.2574,0.0068,0,0
61,DONE_OK,,34,1,0.4158,1.022,0.1562,1.2902,3,2.3444,0.3888,0,0
62,DONE_OK,,16,1,0.1873,1.117,0.1472,0.4004,5,3.3521,0.0304,0,0
63,DONE_OK,,51,1,0.6163,0.973,0.1568,1.0217,3,2.3621,0.194,0,0
64,DONE_OK,,43,1,0.5716,1.056,0.1554,0.9836,3,2.3424,0.0583,0,0
65,DONE_OK,,33,1,0.4168,1.047,0.1573,1.1665,3,2.3888,0.3394,0,0
66,DONE_OK,,65,1,0.563,0.897,0.1606,0.6199,3,1.8849,0.0316,0,0
67,DONE_OK,,16,1,0.2123,1.114,0.1599,0.3959,5,3.3566,0.008,0,0
68,DONE_OK,,29,1,0.3796,1.09,0.1566,1.1908,5,2.5617,0.274,0,0
69,DONE_OK,,28,1,0.3254,1.117,0.1602,1.2021,5,2.5504,0.0978,0,0
70,DONE_OK,,54,1,0.5687,0.882,0.1737,0.2124,3,2.5384,0.0075,0,0
71,DONE_OK,,42,1,0.5507,1.046,0.1554,0.9474,3,2.2233,0.2414,0,0
72,DONE_OK,,22,1,0.286,1.112,0.1489,-0.0076,6,3.7528,-0.0076,0,0
73,DONE_OK,,59,1,0.5651,0.898,0.1592,0.7821,3,2.2489,0.1188,0,0
74,DONE_OK,,45,1,0.4934,0.965,0.1648,0.2097,3,2.0685,0.0737,0,0
75,DONE_OK,,30,1,0.3804,1.041,0.1622,0.9356,3,2.1776,0.588,0,0
76,DONE_OK,,16,1,0.1988,1.117,0.1492,0.1139,5,3.6386,-0.0001,0,0
77,DONE_OK,,16,1,0.1939,1.117,0.1435,0.3441,5,3.4084,0.0053,0,0
78,DONE_OK,,56,1,0.5409,0.88,0.1645,0.9444,3,2.5054,0.0341,0,0
79,DONE_FAIL,GRASP,12,0,0.4629,1.107,0.3183,0.7027,5,3.0498,0.3675,0,0
80,DONE_OK,,19,1,0.249,1.093,0.1583,0.1475,5,3.605,0.0023,0,0
81,DONE_OK,,55,1,0.5401,0.851,0.1585,0.6748,3,1.9726,0.1178,0,0
82,DONE_OK,,44,1,0.5405,1.015,0.1544,1.1479,3,1.9892,0.4942,0,0
83,DONE_OK,,37,1,0.4629,1.022,0.1519,1.1681,3,2.3946,0.2543,0,0
84,DONE_OK,,47,1,0.639,0.924,0.1727,-0.0002,1,3.1587,-0.0025,0,0
85,DONE_OK,,59,1,0.5613,0.901,0.1613,0.4238,3,2.0105,0.0945,0,0
86,DONE_OK,,21,1,0.2806,1.116,0.1718,0.5707,5,3.1818,0.006,0,0
87,DONE_OK,,56,1,0.5341,0.844,0.1576,0.6902,1,1.9765,0.1647,0,0
88,DONE_OK,,42,1,0.4873,0.92,0.1467,1.2658,1,1.8509,0.8744,0,0
89,DONE_OK,,58,1,0.5945,1.068,0.1661,0.4677,3,2.1006,0.1602,0,0
90,DONE_OK,,65,1,0.5682,0.869,0.1505,0.9289,3,2.0837,0.5189,0,0
91,DONE_OK,,18,1,0.2214,1.117,0.1398,0.3112,5,3.4413,0.0016,0,0
92,DONE_OK,,51,1,0.5757,0.969,0.1562,0.241,3,1.8261,0.1169,0,0
93,DONE_OK,,44,1,0.5811,1.036,0.1592,1.0145,3,2.4114,0.1047,0,0
94,DONE_OK,,22,1,0.2936,1.117,0.1584,0.6415,5,3.111,0.0057,0,0
95,DONE_OK,,9,1,0.1246,1.117,0.1408,0.006,5,3.7465,-0.0003,0,0
96,DONE_OK,,30,1,0.3597,1.116,0.1603,1.333,1,2.3855,0.6387,0,0
97,DONE_OK,,56,1,0.5005,0.818,0.157,0.8505,6,2.4467,0.2433,0,0
98,DONE_OK,,13,1,0.1719,1.117,0.1619,0.3721,5,3.3804,0.0088,0,0
99,DONE_OK,,4,1,0.0512,1.117,0.1307,-0.0002,5,3.7527,-0.0002,0,0
