idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
21,DONE_OK,,43,1,0.5731,0.853,0.1726,-0.0002,1,3.0884,-0.0035,0,0
22,DONE_OK,,18,1,0.2429,1.07,0.1566,0.1108,5,3.6417,-0.0002,0,0
23,DONE_OK,,8,1,0.1022,1.117,0.142,0.0042,5,3.7483,-0.0002,0,0
24,DONE_OK,,46,1,0.5653,1.005,0.16,0.7788,3,2.4923,0.031,0,0
25,DONE_OK,,22,1,0.3033,1.109,0.1689,0.3611,5,3.3914,0.0034,0,0
26,DONE_OK,,47,1,0.5652,0.995,0.1649,0.5782,3,2.4415,0.0303,0,0
27,DONE_OK,,8,1,0.1042,1.117,0.1592,0.1412,5,3.6113,0.0075,0,0
28,DONE_OK,,34,1,0.4252,1.016,0.1522,0.9346,3,2.1003,0.6073,0,0
29,DONE_OK,,25,1,0.2425,1.117,0.1597,0.4235,5,3.329,0.147,0,0
30,DONE_OK,,20,1,0.2484,1.116,0.1522,-0.0069,6,3.6532,-0.0069,0,0
31,DONE_OK,,29,1,0.3644,1.069,0.1649,0.9166,3,2.5125,0.3065,0,0
32,DONE_OK,,24,1,0.3381,1.105,0.1695,0.3946,5,3.3579,0.0041,0,0
33,DONE_OK,,46,1,0.5314,0.929,0.1523,1.2541,1,2.1384,0.5245,0,0
34,DONE_OK,,16,1,0.2242,1.112,0.1611,0.1492,5,3.6033,-0.0002,0,0
35,DONE_OK,,14,1,0.1702,1.117,0.1438,0.2528,5,3.4997,0.0045,0,0
36,DONE_OK,,46,1,0.5579,0.994,0.1517,0.8457,3,2.0255,0.4497,0,0
37,DONE_OK,,45,1,0.592,1.052,0.1598,0.7024,3,2.2552,0.0333,0,0
38,DONE_OK,,45,1,0.491,0.888,0.1547,1.1095,1,2.4061,0.4335,0,0
39,DONE_OK,,45,1,0.471,1.031,0.1661,0.0376,3,2.1541,0.0376,0,0
40,DONE_OK,,50,1,0.6287,1.008,0.1542,0.8951,3,2.1366,0.323,0,0
41,DONE_OK,,56,1,0.5329,0.852,0.1718,0.5026,3,2.4746,0.0061,0,0
42,DONE_OK,,3,1,0.0347,1.117,0.1463,-0.0001,5,3.7526,-0.0001,0,0
43,DONE_FAIL,RETRACT,24,1,0.2735,0.952,0.1459,0.5005,6,1.892,0.0895,0,0
44,DONE_OK,,53,1,0.5692,0.905,0.1506,0.9797,3,1.936,0.6197,0,0
45,DONE_OK,,44,1,0.5684,1.028,0.1534,1.0575,3,2.2219,0.3064,0,0
46,DONE_OK,,46,1,0.5963,0.905,0.1749,-0.0003,3,3.1088,-0.0009,0,0
47,DONE_OK,,14,1,0.169,1.117,0.1639,1.1965,5,2.556,0.8437,0,0
48,DONE_OK,,41,1,0.4698,0.971,0.1579,0.7055,3,1.9624,0.4047,0,0
49,DONE_FAIL,GRASP,53,0,1.4628,0.963,0.2162,1.073,5,2.6795,-0.0057,0,0
50,DONE_OK,,61,1,0.5912,0.946,0.1552,0.9116,3,1.9196,0.5148,0,0
51,DONE_OK,,12,1,0.1578,1.116,0.1539,0.0728,5,3.6797,-0.0001,0,0
52,DONE_OK,,15,1,0.1933,1.117,0.1449,0.3432,5,3.4093,0.0067,0,0
53,DONE_OK,,32,1,0.3892,1.034,0.1627,0.8478,3,2.1094,0.6685,0,0
54,DONE_OK,,41,1,0.5414,1.081,0.1598,0.9712,3,2.4263,0.0853,0,0
55,DONE_OK,,13,1,0.1586,1.117,0.1616,1.0911,5,2.6614,0.7691,0,0
56,DONE_OK,,13,1,0.1591,1.117,0.1399,0.1816,5,3.5709,0.003,0,0
57,DONE_OK,,62,1,0.5582,0.924,0.1667,0.1826,3,2.0917,-0.0001,0,0
58,DONE_OK,,53,1,0.5402,1.051,0.162,0.1026,3,2.0779,0.1026,0,0
59,DONE_OK,,48,1,0.5511,0.924,0.1518,0.9973,3,1.9616,0.4635,0,0
60,DONE_FAIL,TRANSPORT,300,1,0.0045,0.777,0.3971,-0.0004,5,3.7529,-0.0004,1,1
61,DONE_OK,,47,1,0.5144,0.869,0.1504,1.349,1,1.8164,0.9083,0,0
62,DONE_OK,,48,1,0.5551,1.024,0.1586,0.3361,3,1.9313,0.0626,0,0
63,DONE_OK,,47,1,0.586,1.036,0.1566,1.0955,3,2.0567,0.3295,0,0
64,DONE_OK,,52,1,0.6064,0.965,0.1698,0.0065,3,2.3577,-0.0008,0,0
65,DONE_OK,,49,1,0.5176,0.983,0.1691,0.0024,3,2.2981,-0.0014,0,0
66,DONE_OK,,46,1,0.6065,1.059,0.1552,0.7035,3,2.2267,0.0289,0,0
67,DONE_OK,,11,1,0.1452,1.117,0.1482,0.0367,5,3.7158,-0.0002,0,0
68,DONE_OK,,17,1,0.2449,1.102,0.159,0.2133,6,3.484,0.0006,0,0
69,DONE_OK,,3,1,0.0352,1.117,0.1034,-0.0002,5,3.7527,-0.0002,0,0
70,DONE_OK,,47,1,0.5683,0.986,0.1647,0.6201,3,2.4945,0.019,0,0
71,DONE_OK,,39,1,0.5095,1.052,0.1573,1.0738,3,2.251,0.3067,0,0
72,DONE_OK,,10,1,0.1317,1.117,0.1504,0.0365,5,3.716,-0.0001,0,0
73,DONE_OK,,14,1,0.1785,1.115,0.1571,0.0909,5,3.6616,-0.0,0,0
74,DONE_OK,,58,1,0.5569,0.868,0.1601,0.4028,3,1.9405,0.0677,0,0
75,DONE_OK,,18,1,0.2152,1.117,0.1428,0.1131,5,3.6394,-0.0001,0,0
76,DONE_OK,,19,1,0.2396,1.116,0.1509,0.2899,5,3.4626,0.0053,0,0
77,DONE_OK,,27,1,0.2916,1.117,0.1703,1.1069,5,2.6456,0.4666,0,0
78,DONE_OK,,40,1,0.4625,0.978,0.1554,1.0404,3,2.1197,0.636,0,0
79,DONE_OK,,26,1,0.3062,1.018,0.1454,1.0472,5,2.7053,0.2819,0,0
80,DONE_OK,,22,1,0.2807,1.117,0.1396,0.5608,5,3.1917,0.0046,0,0
81,DONE_OK,,26,1,0.3066,1.114,0.1532,-0.0004,6,3.7528,-0.005,0,0
82,DONE_OK,,40,1,0.4655,1.117,0.1494,1.1691,3,2.5309,0.0737,0,0
83,DONE_OK,,54,1,0.5887,0.949,0.1524,0.3745,3,1.7374,0.159,0,0
84,DONE_OK,,33,1,0.4318,1.058,0.1396,0.2355,5,3.517,0.005,0,0
85,DONE_OK,,41,1,0.5295,1.041,0.1673,0.3389,3,2.4015,0.0244,0,0
86,DONE_OK,,44,1,0.4764,0.867,0.1553,0.9608,6,2.1947,0.6051,0,0
87,DONE_OK,,54,1,0.6265,0.994,0.1568,1.0974,3,2.1246,0.2544,0,0
88,DONE_OK,,21,1,0.3052,1.068,0.1612,0.086,6,3.4638,0.0004,0,0
89,DONE_OK,,18,1,0.2454,1.101,0.1642,0.1808,5,3.5717,-0.0001,0,0
90,DONE_OK,,46,1,0.565,0.973,0.1612,0.9801,3,2.4794,0.0274,0,0
91,DONE_OK,,50,1,0.6212,1.017,0.1525,0.592,3,2.0716,0.2637,0,0
92,DONE_OK,,32,1,0.3639,0.911,0.1579,1.1274,6,2.4102,0.4242,0,0
93,DONE_OK,,11,1,0.1374,1.117,0.1433,0.0348,5,3.7177,0.0,0,0
94,DONE_OK,,25,1,0.314,1.111,0.1496,1.2604,3,2.4687,0.56,0,0
95,DONE_OK,,47,1,0.5353,0.93,0.1576,0.3924,3,1.9642,0.128,0,0
96,DONE_OK,,25,1,0.3066,1.106,0.153,0.0137,6,3.6502,0.0003,0,0
97,DONE_OK,,31,1,0.3692,0.988,0.1522,1.317,1,2.4319,0.3531,0,0
98,DONE_OK,,20,1,0.2171,0.922,0.1523,0.4321,6,2.3093,0.1082,0,0
99,DONE_OK,,23,1,0.3026,1.096,0.1612,0.0069,6,3.5409,-0.0,0,0
