idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
69,DONE_OK,,26,1,0.3337,1.123,0.1505,1.1313,5,2.6212,0.3608,0,0
70,DONE_OK,,14,1,0.1823,1.126,0.1359,0.476,5,3.2765,0.0722,0,0
71,DONE_OK,,54,1,0.6157,1.0,0.1525,0.367,3,1.99,0.0786,0,0
72,DONE_OK,,22,1,0.2975,1.125,0.1766,0.7894,5,2.9631,0.06,0,0
73,DONE_OK,,48,1,0.5724,1.008,0.1474,0.0484,3,1.9162,0.0484,0,0
74,DONE_OK,,23,1,0.2809,1.126,0.1513,0.6659,5,3.0866,0.1633,0,0
75,DONE_FAIL,GRASP,217,0,0.0872,1.118,0.2395,-0.0001,6,3.4368,-0.0078,0,0
76,DONE_OK,,37,1,0.4317,1.039,0.1576,0.9249,1,2.4684,0.3068,0,0
77,DONE_OK,,34,1,0.4053,1.065,0.1692,0.832,3,2.2389,0.5182,0,0
78,DONE_OK,,55,1,0.6039,0.981,0.1544,0.2417,6,1.8445,0.2417,0,0
79,DONE_OK,,45,1,0.5393,0.986,0.1549,0.9418,3,2.2883,0.2387,0,0
80,DONE_OK,,21,1,0.2825,1.024,0.1773,0.522,5,3.2305,-0.0003,0,0
81,DONE_OK,,49,1,0.5634,1.013,0.1497,0.1586,3,1.9261,0.1586,0,0
82,DONE_OK,,52,1,0.5659,0.964,0.1441,0.3996,3,1.8567,0.3899,0,0
83,DONE_OK,,60,1,0.5147,0.807,0.1491,1.041,6,1.8053,0.9432,0,0
84,DONE_OK,,109,1,0.4972,0.849,0.1562,0.8283,6,2.5787,0.0207,0,0
85,DONE_OK,,47,1,0.5766,0.995,0.157,0.5181,3,2.0902,0.2422,0,0
86,DONE_OK,,10,1,0.1182,1.124,0.144,-0.0001,5,3.7526,-0.0002,0,0
87,DONE_OK,,55,1,0.5807,0.966,0.1541,0.8748,6,1.7226,0.8748,0,0
88,DONE_OK,,32,1,0.347,0.918,0.1546,1.0225,3,2.5185,0.488,0,0
89,DONE_OK,,37,1,0.4471,0.981,0.1641,1.0572,1,2.5996,0.0547,0,0
90,DONE_OK,,51,1,0.578,0.917,0.1519,1.1842,3,1.6916,1.0099,0,0
91,DONE_OK,,20,1,0.1932,1.126,0.1561,0.0059,6,3.3819,0.0059,0,0
92,DONE_OK,,39,1,0.5009,1.039,0.1652,0.9129,3,2.4643,0.047,0,0
93,DONE_OK,,58,1,0.5467,1.009,0.1478,0.4259,5,3.3266,0.266,0,0
94,DONE_OK,,54,1,0.5902,1.053,0.1635,0.7507,5,3.0018,0.1915,0,0
95,DONE_OK,,11,1,0.1353,1.126,0.1487,0.537,5,3.2155,0.1712,0,0
96,DONE_OK,,47,1,0.5043,0.867,0.1556,0.9417,6,2.4099,0.3902,0,0
97,DONE_OK,,19,1,0.2373,1.126,0.1399,0.5175,5,3.235,0.0844,0,0
98,DONE_OK,,35,1,0.4214,1.044,0.1586,1.0633,3,2.2727,0.7021,0,0
99,DONE_OK,,49,1,0.6601,0.991,0.1626,0.0002,3,2.154,-0.0072,0,0
