idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
50,DONE_OK,,52,1,0.6097,1.047,0.1494,0.4475,3,2.0156,0.0204,0,0
51,DONE_OK,,17,1,0.2428,1.122,0.165,0.23,5,3.5225,0.0002,0,0
52,DONE_OK,,44,1,0.5756,1.031,0.1489,0.6257,3,2.0742,0.4179,0,0
53,DONE_OK,,20,1,0.219,1.125,0.1404,0.4658,5,3.2867,0.0725,0,0
54,DONE_OK,,46,1,0.5742,1.03,0.1417,0.3859,3,1.9191,0.3859,0,0
55,DONE_OK,,49,1,0.6162,1.036,0.145,0.4149,3,2.0189,0.0571,0,0
56,DONE_OK,,54,1,0.6056,1.036,0.1366,0.7686,6,2.1013,0.0377,0,0
57,DONE_OK,,51,1,0.5464,0.897,0.1582,0.7576,3,2.2575,0.4709,0,0
58,DONE_OK,,45,1,0.5584,0.995,0.1601,0.7585,3,2.1147,0.4424,0,0
59,DONE_OK,,26,1,0.3372,1.083,0.149,0.138,5,3.6145,-0.0002,0,0
60,DONE_OK,,54,1,0.3076,1.117,0.1477,0.6162,5,3.1363,-0.0023,0,0
61,DONE_OK,,52,1,0.5932,0.96,0.1621,0.998,3,2.6644,0.0095,0,0
62,DONE_OK,,10,1,0.1234,1.126,0.1375,0.1336,5,3.6189,0.0026,0,0
63,DONE_OK,,56,1,0.6789,1.03,0.1419,-0.0001,3,2.0525,-0.0033,0,0
64,DONE_OK,,45,1,0.4908,0.901,0.1659,0.873,3,2.455,0.3611,0,0
65,DONE_OK,,57,1,0.5639,0.937,0.1467,0.3632,3,2.0957,0.1876,0,0
66,DONE_OK,,49,1,0.6547,1.052,0.1424,0.3433,3,2.116,0.0418,0,0
67,DONE_OK,,20,1,0.26,1.123,0.1652,0.6992,5,3.0533,0.1119,0,0
68,DONE_OK,,33,1,0.4077,1.03,0.1656,0.9768,3,2.4979,0.2568,0,0
69,DONE_OK,,20,1,0.2594,1.126,0.172,0.9452,5,2.8073,0.3306,0,0
70,DONE_OK,,48,1,0.6468,1.059,0.1459,0.3606,3,2.1447,0.016,0,0
71,DONE_OK,,49,1,0.6335,1.027,0.1506,0.5183,3,1.9133,0.3435,0,0
72,DONE_OK,,17,1,0.2411,1.12,0.1691,0.42,5,3.3325,0.008,0,0
73,DONE_FAIL,RETRACT,32,1,0.5756,1.072,0.1516,-0.0003,1,3.3473,-0.0065,0,0
74,DONE_OK,,13,1,0.1711,1.126,0.1448,0.3862,5,3.3663,0.0096,0,0
75,DONE_OK,,55,1,0.6158,1.012,0.1516,0.6676,3,1.7684,0.5504,0,0
76,DONE_OK,,47,1,0.5526,1.068,0.1406,0.9251,1,2.2237,0.0308,0,0
77,DONE_OK,,44,1,0.5743,1.066,0.1551,0.808,3,1.9999,0.3692,0,0
78,DONE_OK,,43,1,0.5351,1.015,0.1582,0.8946,3,1.9574,0.4829,0,0
79,DONE_OK,,12,1,0.1541,1.124,0.1471,0.3258,5,3.4267,0.0091,0,0
80,DONE_OK,,33,1,0.399,1.123,0.1593,1.2799,5,2.4726,0.3609,0,0
81,DONE_OK,,76,1,0.4285,0.946,0.1517,0.0043,1,3.5628,-0.0083,0,0
82,DONE_OK,,50,1,0.602,0.992,0.1539,0.8811,3,2.1641,0.512,0,0
83,DONE_OK,,32,1,0.3834,1.035,0.1625,0.3543,3,2.0506,0.3543,0,0
84,DONE_OK,,52,1,0.6149,0.986,0.1533,0.0602,3,2.1116,0.0504,0,0
85,DONE_OK,,50,1,0.627,1.014,0.1523,0.6788,3,2.0337,0.2952,0,0
86,DONE_OK,,41,1,0.4908,0.952,0.1632,0.6363,3,2.2746,0.4036,0,0
87,DONE_OK,,52,1,0.6021,0.989,0.1509,0.8631,3,2.0156,0.5022,0,0
88,DONE_OK,,20,1,0.2046,1.125,0.1486,-0.0047,6,3.5287,-0.0047,0,0
89,DONE_OK,,18,1,0.2396,1.124,0.1613,0.6464,5,3.1061,0.0956,0,0
90,DONE_OK,,57,1,0.6274,0.941,0.1429,0.2818,3,1.9685,0.2818,0,0
91,DONE_OK,,19,1,0.2088,1.125,0.1462,0.4765,5,3.276,0.0887,0,0
92,DONE_OK,,43,1,0.5297,1.006,0.1551,0.6075,3,2.0116,0.4723,0,0
93,DONE_OK,,34,1,0.3778,0.924,0.1652,0.9531,3,2.4814,0.4428,0,0
94,DONE_OK,,11,1,0.1336,1.126,0.1457,0.1384,5,3.6141,0.0018,0,0
95,DONE_OK,,50,1,0.6358,1.004,0.1435,0.8996,3,2.2598,0.4382,0,0
96,DONE_OK,,19,1,0.2575,1.121,0.1608,0.6232,5,3.1293,0.0178,0,0
97,DONE_OK,,30,1,0.3884,1.043,0.1642,0.9827,3,2.2048,0.5917,0,0
98,DONE_OK,,53,1,0.5998,1.032,0.1505,0.3959,3,1.9869,0.0236,0,0
99,DONE_OK,,46,1,0.6055,1.064,0.1603,-0.0002,3,2.2157,-0.0055,0,0
