episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
75,1,1,DONE_OK,113,fixed_int8_ac,0,0,0
76,3,1,DONE_OK,71,fixed_int8_ac,0,0,0
77,1,1,DONE_OK,108,fixed_int8_ac,0,0,0
78,1,1,DONE_OK,136,fixed_int8_ac,0,0,0
79,1,1,DONE_OK,117,fixed_int8_ac,0,0,0
80,2,1,DONE_OK,85,fixed_int8_ac,0,0,0
81,1,1,DONE_OK,62,fixed_int8_ac,0,0,0
82,1,1,DONE_OK,129,fixed_int8_ac,0,0,0
83,1,1,DONE_OK,125,fixed_int8_ac,0,0,0
84,1,1,DONE_OK,115,fixed_int8_ac,0,0,0
85,1,1,DONE_OK,47,fixed_int8_ac,0,0,0
86,1,1,DONE_OK,140,fixed_int8_ac,0,0,0
87,1,1,DONE_OK,128,fixed_int8_ac,0,0,0
88,1,1,DONE_OK,122,fixed_int8_ac,0,0,0
89,1,1,DONE_OK,128,fixed_int8_ac,0,0,0
90,1,1,DONE_OK,106,fixed_int8_ac,0,0,0
91,1,1,DONE_OK,119,fixed_int8_ac,0,0,0
92,1,1,DONE_OK,144,fixed_int8_ac,0,0,0
93,1,1,DONE_OK,105,fixed_int8_ac,0,0,0
94,1,1,DONE_OK,101,fixed_int8_ac,0,0,0
95,1,1,DONE_OK,121,fixed_int8_ac,0,0,0
96,1,1,DONE_OK,109,fixed_int8_ac,0,0,0
97,1,1,DONE_OK,122,fixed_int8_ac,0,0,0
98,1,1,DONE_OK,87,fixed_int8_ac,0,0,0
99,2,1,DONE_OK,126,fixed_int8_ac,0,0,0
