reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
17.559368529120285,1.6610058622130177,-8.400000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.3632480064345849,0.10805218700242047,1,21,240.8203743913333,200.02596913904932,CERTIFIED
18.246518527439513,1.1172880068170896,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.14912901251176502,0.18350472476702617,1,28,238.1638065342566,183.96492591741253,CERTIFIED
17.008507415320775,1.5100676782389106,-10.800000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.3577422692438852,0.1309026822626781,1,27,237.71857509355968,185.3893062840094,CERTIFIED
19.867378394884465,3.0327701701862724,-10.800000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.5979198339395089,0.11861242882390544,1,27,242.10014856507073,189.28900776556623,CERTIFIED
16.183490383357583,1.3957310200624446,-8.400000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.5964999479084535,0.2023460829463345,1,21,239.17922140342003,198.49701391496154,CERTIFIED
22.334647052214486,5.477670336134419,-12.000000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.42627462725246734,0.1479627643463366,1,30,245.8123173883489,186.88100499116632,CERTIFIED
16.939024834530088,1.6387438165559742,-10.800000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.11996539730606759,0.1600156628928079,1,27,237.77776865108603,185.4123234961002,CERTIFIED
18.414819868590758,2.0208905131410617,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.7448707612440879,0.26250169186842853,1,24,240.83571038173184,194.0515642898323,CERTIFIED
20.057413746102725,2.175648084380524,-13.600000000000007,-5.0,0.0,90.0,150.0,0.0,0.0,1,9,0.9620854488389985,0.09724458788156554,1,34,243.63306183048329,177.37546482601348,CERTIFIED
17.71991273562018,2.20788402508084,-10.400000000000004,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.9887682308904946,0.07305747643823979,1,26,238.82779676070103,188.28616062918758,CERTIFIED
16.710472920923227,2.0533381564284614,-10.800000000000004,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.5577705582402034,0.14565768561997983,1,27,237.2638110773517,184.99252576388656,CERTIFIED
17.01298154568805,1.8332383446359093,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8986495416461846,0.07314102931337796,1,25,238.84621989032397,190.21277376670002,CERTIFIED
16.8920438450291,1.1773295028223085,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.30692799974900076,0.12239637004545678,1,26,237.6693733478514,187.26017737351663,CERTIFIED
18.424366240501556,2.5426864721228837,-10.800000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8612918117866855,0.12660761228860096,1,27,240.1670527126244,187.56731084403023,CERTIFIED
16.14603277866123,2.3483246962876483,-8.400000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.938136614981225,0.13977175624216143,1,21,240.09435747494888,199.29954241484978,CERTIFIED
18.37686562444984,2.7160259309608312,-12.000000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.2379439460319389,0.07923118773900306,1,30,239.0928915554107,180.91863833381112,CERTIFIED
17.67412559126517,2.7532843105749745,-11.600000000000005,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.5472308456531361,0.12054103734192967,1,29,238.12740990184017,181.938082000573,CERTIFIED
17.83852241904126,2.387001214557167,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9285016487878232,0.13515349306533797,1,29,238.62552363359842,182.40441447883666,CERTIFIED
17.447001573468107,2.3177886181789296,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6692056303639184,0.1155501528206575,1,22,240.964790191647,198.06561728804445,CERTIFIED
17.989709041330407,2.854537298667159,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.5717015632986229,0.12029370639092651,1,23,241.64424633999755,196.68518538860226,CERTIFIED
19.941662275041384,2.7566920794411045,-10.800000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8304250226087152,0.16682449978466496,1,27,241.89835435448248,189.09381583746773,CERTIFIED
19.194688682647705,3.4063434160361483,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8132238704696066,0.20134099449569653,1,24,243.00103209868385,195.9691743662787,CERTIFIED
17.678463455298928,3.395063577440128,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6906111090256646,0.06641794902237752,1,29,239.47352703273907,183.0263495915392,CERTIFIED
16.16257753904613,1.853539774483356,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8989112781966064,0.09954548675585928,1,23,238.8161173135295,194.0931595957067,CERTIFIED
17.04497193018434,1.2604606044925866,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.38588682378529215,0.14943050381816791,1,23,239.10543253467694,194.45299234961678,CERTIFIED
16.589876325244816,2.079803669816433,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.16189414732960983,0.14614330445257484,1,26,238.26967999506124,187.69786544901046,CERTIFIED
17.023843055815913,1.703312163235463,-8.800000000000002,-5.0,0.0,90.0,150.0,0.0,0.0,1,9,0.2681188141404126,0.22628107320239577,1,22,244.92715521905137,201.62248414111028,CERTIFIED
18.431467567686205,2.9139569751797945,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8198424230107535,0.12117397920304007,1,24,241.745424542866,194.87322599713835,CERTIFIED
18.340304858476593,2.083164596008337,-9.600000000000003,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.4536843261619652,0.150776943458793,1,24,240.12346945448493,193.3990116694028,CERTIFIED
17.104104599130558,1.7540291029171147,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.4010880637468941,0.12416105004996913,1,28,237.65813370204765,183.41361174445507,CERTIFIED
18.57435446180466,2.734927871004342,-10.400000000000004,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.9720977843907538,0.13086909135974467,1,26,240.209282332809,189.53739537723493,CERTIFIED
17.326948175833643,2.600083170218756,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.5400044100744493,0.05209546253549446,1,26,239.52703134605238,188.84708605679626,CERTIFIED
24.285133908355768,2.734258502010777,-13.200000000000006,-10.0,0.0,130.0,150.0,0.0,0.0,2,13,0.06049039063156614,0.13545127959376313,1,33,283.81939241036656,212.67014433717495,CERTIFIED
16.758360922240122,2.313151837899944,-8.400000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.03307227572970972,0.15741056731348302,1,21,240.67151276014008,199.83363826283284,CERTIFIED
19.099464343904742,3.237091155177936,-12.000000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.38596964480147067,0.08683634714112609,1,30,240.3365554990827,181.92135512317515,CERTIFIED
16.113933433341803,2.4704962860710733,-8.000000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8004256947183945,0.20296886131194747,1,20,240.58442971941287,201.72122826216008,CERTIFIED
19.864545978576615,3.333189880482431,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.005825386653396936,0.12240245571396369,1,25,243.19773585905904,194.20734690229813,CERTIFIED
15.805852680080461,0.6743399271173363,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.28805858639786974,0.06917183170956187,1,22,237.6801926071978,195.15710859909152,CERTIFIED
