reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,dense_align,builtin,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,74.73221360634575,1,10,0.8788479035179813,0.09406430471912663,1,32,219.73221360634574,167.92606317078634,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.39029918486308,0,8,0.6374102645945843,0.26854520208670907,1,21,218.39029918486307,181.21312233616592,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.85716435504222,0,8,0.8163468664709526,0.28752463079405277,1,28,218.85716435504222,169.35856732692696,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.55479265451925,0,8,0.7410393138887849,0.1447951479232512,1,24,219.55479265451925,176.9034547899912,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.66302477512195,0,8,0.3493311705610773,0.053181667145936085,1,26,218.66302477512195,172.58805641727213,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.75056592368288,0,8,0.9270234291794834,0.1285169180543838,1,22,218.75056592368287,179.722105915257,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.67501432864749,0,8,0.6943845021792909,0.09406035089044518,1,20,217.67501432864748,182.36572376818552,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.4004212690236,0,8,0.12321395765886789,0.13306488625153168,1,25,217.40042126902358,173.1944833574567,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.40551702190297,0,8,0.5186749117317975,0.15178945193526838,1,29,218.40551702190297,167.23153476662588,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.56588077235303,0,8,0.6275993590727119,0.12636270145566308,1,24,216.565880772353,174.18495460413965,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.64851335661918,0,8,0.05943156270181793,0.12407332247786418,1,27,216.64851335661916,169.08691198210312,CERTIFIED
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,68.26096429278945,1,9,0.9719285657518071,0.17083922221211245,1,32,213.26096429278945,162.73210050117285,CERTIFIED
